family_id	candidate_id	family_source	candidate_pool_id	source_layer
family::skillret::952ac37c-beca-47d1-a9af-2d64114fcedb	skillret::952ac37c-beca-47d1-a9af-2d64114fcedb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::401a1dd8-a7a0-4d7f-be34-509c9983d140	skillret::401a1dd8-a7a0-4d7f-be34-509c9983d140	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b0530f11-af1f-4ce5-b8d7-53bbd900c1bf	skillret::b0530f11-af1f-4ce5-b8d7-53bbd900c1bf	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6b6eb413-6696-4d1c-97a6-2db40aafe4d5	skillret::6b6eb413-6696-4d1c-97a6-2db40aafe4d5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d298b7c7-256f-4000-95b6-85f8493b921a	skillret::d298b7c7-256f-4000-95b6-85f8493b921a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::632d70eb-8758-4895-8596-1284c796f513	skillret::632d70eb-8758-4895-8596-1284c796f513	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::97ba38af-1515-4578-8a25-16ec9e52e3d6	skillret::97ba38af-1515-4578-8a25-16ec9e52e3d6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::80f24de5-9ee7-410b-af66-a252da47ba74	skillret::80f24de5-9ee7-410b-af66-a252da47ba74	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::53a44bcc-f759-4924-bfb0-c5821043045b	skillret::53a44bcc-f759-4924-bfb0-c5821043045b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1f0cb51c-c4a2-404b-b01e-30fbd5279267	skillret::1f0cb51c-c4a2-404b-b01e-30fbd5279267	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2a805873-4591-42ac-baa3-f10fbdc7b0cc	skillret::2a805873-4591-42ac-baa3-f10fbdc7b0cc	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::9d6b211c-fac8-4843-a0a7-6e243050fe22	skillret::9d6b211c-fac8-4843-a0a7-6e243050fe22	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3f012eaf-ebb4-4be9-9dec-56c0cc18b7d5	skillret::3f012eaf-ebb4-4be9-9dec-56c0cc18b7d5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::30d01f95-ed81-4d1a-b2ca-ab4aa4186776	skillret::30d01f95-ed81-4d1a-b2ca-ab4aa4186776	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2b4631bb-ea54-4e66-906b-d74a7e8e20d2	skillret::2b4631bb-ea54-4e66-906b-d74a7e8e20d2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ba1013aa-c45e-4428-ad91-3df01f6fdba3	skillret::ba1013aa-c45e-4428-ad91-3df01f6fdba3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c18eddd8-1090-4b58-a26e-3fccf8e9eef4	skillret::c18eddd8-1090-4b58-a26e-3fccf8e9eef4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::df1a9e72-d89a-4d22-8cb5-a501f69315d0	skillret::df1a9e72-d89a-4d22-8cb5-a501f69315d0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::9f9ad490-60d9-4995-878f-3205885140c5	skillret::9f9ad490-60d9-4995-878f-3205885140c5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b623debc-55be-4645-a7fe-feb6f62a57f3	skillret::b623debc-55be-4645-a7fe-feb6f62a57f3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f6a41725-7e73-42ff-aa74-0138696f43d8	skillret::f6a41725-7e73-42ff-aa74-0138696f43d8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::200f849c-d217-4c52-b8b2-7a744cd76374	skillret::200f849c-d217-4c52-b8b2-7a744cd76374	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ad97fe69-e8c7-46fa-9bb1-93d16e059576	skillret::ad97fe69-e8c7-46fa-9bb1-93d16e059576	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c5bffe93-b522-476d-87bd-9cecb9d441ce	skillret::c5bffe93-b522-476d-87bd-9cecb9d441ce	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::fd8a7414-35f9-491c-ba3d-512d1f6f1cd3	skillret::fd8a7414-35f9-491c-ba3d-512d1f6f1cd3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::637c5d8e-fe17-44d1-91a8-61b0378d0006	skillret::637c5d8e-fe17-44d1-91a8-61b0378d0006	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3639038a-62bd-47a9-bd37-f2b390d17057	skillret::3639038a-62bd-47a9-bd37-f2b390d17057	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::acf3eb8f-141a-4cfd-9e42-618399854a19	skillret::acf3eb8f-141a-4cfd-9e42-618399854a19	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::8e8df2a1-f2c8-406e-b7ee-f43e43e75fb3	skillret::8e8df2a1-f2c8-406e-b7ee-f43e43e75fb3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::89a5975b-6dd6-443d-954b-be1ebef8972d	skillret::89a5975b-6dd6-443d-954b-be1ebef8972d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::225c8268-65fc-444e-8bf1-8cb38bb01029	skillret::225c8268-65fc-444e-8bf1-8cb38bb01029	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::813e10cb-765d-47ab-9686-f6a67e0d3e96	skillret::813e10cb-765d-47ab-9686-f6a67e0d3e96	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0dd3aa7c-1aa9-413a-992a-531bcd957f54	skillret::0dd3aa7c-1aa9-413a-992a-531bcd957f54	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1ccf7e3a-3374-4d1f-bac7-a35facd1481b	skillret::1ccf7e3a-3374-4d1f-bac7-a35facd1481b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::8b26a5f7-c083-4456-b431-c47af97f4877	skillret::8b26a5f7-c083-4456-b431-c47af97f4877	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::41411d38-cd82-46a3-97eb-a895a345e565	skillret::41411d38-cd82-46a3-97eb-a895a345e565	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::dbf67b67-e351-4718-86cf-8919f2efbdcf	skillret::dbf67b67-e351-4718-86cf-8919f2efbdcf	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d071dfb0-9214-4604-8142-e8a966bc39f4	skillret::d071dfb0-9214-4604-8142-e8a966bc39f4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4fd393b0-3ce2-4ad9-9977-1b749e0b3019	skillret::4fd393b0-3ce2-4ad9-9977-1b749e0b3019	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0121ae11-c478-4ecc-bc14-3a90ebc57b5c	skillret::0121ae11-c478-4ecc-bc14-3a90ebc57b5c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::00ef2141-ff99-4e93-812f-8e0fbab39a61	skillret::00ef2141-ff99-4e93-812f-8e0fbab39a61	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::563e6c61-3fd6-44fc-92d7-883876df7e67	skillret::563e6c61-3fd6-44fc-92d7-883876df7e67	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::22e7cf6b-40d7-4c4f-be79-ea3503114919	skillret::22e7cf6b-40d7-4c4f-be79-ea3503114919	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f9dcc700-8419-4e68-b0f6-3da046995f44	skillret::f9dcc700-8419-4e68-b0f6-3da046995f44	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4be9bb4e-6959-4ad4-b0eb-94b1eb2312fd	skillret::4be9bb4e-6959-4ad4-b0eb-94b1eb2312fd	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ec292c15-c9bb-4b6e-8aeb-69b31d65b5a7	skillret::ec292c15-c9bb-4b6e-8aeb-69b31d65b5a7	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ac1d4d1a-4b96-4097-8da9-c4ce02830eae	skillret::ac1d4d1a-4b96-4097-8da9-c4ce02830eae	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f8b2a375-11ad-41c3-bd6e-e51b3263fddc	skillret::f8b2a375-11ad-41c3-bd6e-e51b3263fddc	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::41c6c2fa-1456-46e6-8c04-a455153de5e1	skillret::41c6c2fa-1456-46e6-8c04-a455153de5e1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::50bf4524-5ef6-4c64-b93f-c62b4a7c85f8	skillret::50bf4524-5ef6-4c64-b93f-c62b4a7c85f8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::948dca78-f6d6-4f87-9357-c4bd105db1c6	skillret::948dca78-f6d6-4f87-9357-c4bd105db1c6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1776dcd9-2d0b-413c-aec7-e4a3dfeaa746	skillret::1776dcd9-2d0b-413c-aec7-e4a3dfeaa746	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::298f14e9-61c5-47a7-a9a9-baab184405f9	skillret::298f14e9-61c5-47a7-a9a9-baab184405f9	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e9d63fb4-3136-4c9d-8fd4-e7d21033e9ab	skillret::e9d63fb4-3136-4c9d-8fd4-e7d21033e9ab	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6fa53a48-ecd0-4d8d-b564-c3aca60503e0	skillret::6fa53a48-ecd0-4d8d-b564-c3aca60503e0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0027aa4c-6ca2-4bf4-a0c2-423cae76fdff	skillret::0027aa4c-6ca2-4bf4-a0c2-423cae76fdff	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d3749a3d-d6dd-4c41-baae-20acdfb7214a	skillret::d3749a3d-d6dd-4c41-baae-20acdfb7214a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c25d1d15-ebc8-4b54-b367-65fba6a08bb2	skillret::c25d1d15-ebc8-4b54-b367-65fba6a08bb2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::851e4a58-a61a-4eaa-af7e-b4b7fefd01c1	skillret::851e4a58-a61a-4eaa-af7e-b4b7fefd01c1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e04fb8c6-4ee8-40a5-b059-aec7d5290927	skillret::e04fb8c6-4ee8-40a5-b059-aec7d5290927	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0e5022b6-ceb9-495b-9d7f-08b64c4fd12b	skillret::0e5022b6-ceb9-495b-9d7f-08b64c4fd12b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a047574d-6f8a-418e-a5ed-a47f7de66701	skillret::a047574d-6f8a-418e-a5ed-a47f7de66701	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::33e6639f-fa46-4bf4-bf00-56b33b2bf8e0	skillret::33e6639f-fa46-4bf4-bf00-56b33b2bf8e0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c93b33c8-1200-4abb-b5ab-66812cb918de	skillret::c93b33c8-1200-4abb-b5ab-66812cb918de	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3f1565f0-a9d0-47b8-94e6-70071109a03e	skillret::3f1565f0-a9d0-47b8-94e6-70071109a03e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::617c4612-d78e-40b3-8000-754eb00c2666	skillret::617c4612-d78e-40b3-8000-754eb00c2666	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a76356ba-b80d-41f5-a2e4-395eb9f63aaf	skillret::a76356ba-b80d-41f5-a2e4-395eb9f63aaf	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5a35354e-ff40-40c5-a5c6-ff56b7183ca6	skillret::5a35354e-ff40-40c5-a5c6-ff56b7183ca6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::299a3d1b-93f8-4381-b333-30a041e2707c	skillret::299a3d1b-93f8-4381-b333-30a041e2707c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7edf022f-1243-4a9c-bd1d-a741a29c535e	skillret::7edf022f-1243-4a9c-bd1d-a741a29c535e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1f6331a9-d68b-4d93-b621-e905bd59f0c3	skillret::1f6331a9-d68b-4d93-b621-e905bd59f0c3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4d320280-7472-4d4e-a4ad-e21e258842fd	skillret::4d320280-7472-4d4e-a4ad-e21e258842fd	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::863b7260-7c97-4560-b893-24c90a7c2361	skillret::863b7260-7c97-4560-b893-24c90a7c2361	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::eb06b3d1-dfc1-4bc4-9fb3-31e62c468338	skillret::eb06b3d1-dfc1-4bc4-9fb3-31e62c468338	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::abc30f6b-d1a7-4ba9-9975-d8a5b520e78c	skillret::abc30f6b-d1a7-4ba9-9975-d8a5b520e78c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5a8bc17e-39cf-4ffc-941a-78d7b9ae6323	skillret::5a8bc17e-39cf-4ffc-941a-78d7b9ae6323	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1be80050-cdc1-4262-9937-58831322cdc4	skillret::1be80050-cdc1-4262-9937-58831322cdc4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ff8175ad-c0b4-4610-80ce-996e61fe5e2c	skillret::ff8175ad-c0b4-4610-80ce-996e61fe5e2c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::030c3395-2f92-41cd-8843-5ae326c92510	skillret::030c3395-2f92-41cd-8843-5ae326c92510	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d8d1bc0b-0f77-4a4e-be9c-a0f9f586fd78	skillret::d8d1bc0b-0f77-4a4e-be9c-a0f9f586fd78	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d4eb8c28-b3a4-4d7f-a22d-9d080ca74e32	skillret::d4eb8c28-b3a4-4d7f-a22d-9d080ca74e32	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c9aeac24-d406-4da6-85e6-5161f250c930	skillret::c9aeac24-d406-4da6-85e6-5161f250c930	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::eb02a2b1-2ec2-4adf-8728-8c2300293f47	skillret::eb02a2b1-2ec2-4adf-8728-8c2300293f47	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::15e72b68-8f7b-4ef5-8cef-3b91396c8385	skillret::15e72b68-8f7b-4ef5-8cef-3b91396c8385	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::20c557a5-52a8-4de4-a629-d240d3a02fd8	skillret::20c557a5-52a8-4de4-a629-d240d3a02fd8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c9c055e6-b43d-4b27-ab56-a308375eeddb	skillret::c9c055e6-b43d-4b27-ab56-a308375eeddb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3662ec84-0ea7-47d8-9f26-01cacc974930	skillret::3662ec84-0ea7-47d8-9f26-01cacc974930	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0118349f-cb20-414b-900c-937432a48c91	skillret::0118349f-cb20-414b-900c-937432a48c91	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::683f230b-4dfc-4f1f-bb88-bb7def46a7f6	skillret::683f230b-4dfc-4f1f-bb88-bb7def46a7f6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::97a3b4f1-11af-427b-917d-4cdee8b1724b	skillret::97a3b4f1-11af-427b-917d-4cdee8b1724b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e7b2c2c7-e415-4344-9c6e-0b1c609c99a2	skillret::e7b2c2c7-e415-4344-9c6e-0b1c609c99a2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::39ab1afd-d47e-4d9e-b996-709dc21a7438	skillret::39ab1afd-d47e-4d9e-b996-709dc21a7438	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0b6c8a79-c9c9-43a9-87ca-5e8ca9a5c159	skillret::0b6c8a79-c9c9-43a9-87ca-5e8ca9a5c159	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f84d1a03-c99c-400a-a0e0-444d99df834c	skillret::f84d1a03-c99c-400a-a0e0-444d99df834c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::253f44b5-4c36-4754-a932-6a0548ab073a	skillret::253f44b5-4c36-4754-a932-6a0548ab073a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4d0fb670-8c1f-4e97-bb24-bbb4da39a2d7	skillret::4d0fb670-8c1f-4e97-bb24-bbb4da39a2d7	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::84c8fcfb-fd8d-4c9f-bc3f-5fb5ee29cbd1	skillret::84c8fcfb-fd8d-4c9f-bc3f-5fb5ee29cbd1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c5dde2ef-cfa7-428f-a603-a187535dcb36	skillret::c5dde2ef-cfa7-428f-a603-a187535dcb36	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c38b0f68-636d-4ca1-a5ba-6fb9ebfb073f	skillret::c38b0f68-636d-4ca1-a5ba-6fb9ebfb073f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::edbfd1ac-9628-4d1a-82ed-190101479c16	skillret::edbfd1ac-9628-4d1a-82ed-190101479c16	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::aeddb8a9-715a-4a4f-9b81-81cadfeddc19	skillret::aeddb8a9-715a-4a4f-9b81-81cadfeddc19	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b17265a1-ef0f-49ea-b8b0-9ddcd539bf7d	skillret::b17265a1-ef0f-49ea-b8b0-9ddcd539bf7d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::57bfd49e-68af-4074-90e7-8e8fe79c88ed	skillret::57bfd49e-68af-4074-90e7-8e8fe79c88ed	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::bc4b2246-8fe1-4258-b2ff-216ff4392625	skillret::bc4b2246-8fe1-4258-b2ff-216ff4392625	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6aed9489-c0f2-4fc9-bbfb-266ea1b6f3be	skillret::6aed9489-c0f2-4fc9-bbfb-266ea1b6f3be	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7dd78517-fedd-44fd-b979-11a03f9ce4c1	skillret::7dd78517-fedd-44fd-b979-11a03f9ce4c1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::46d33934-1326-461d-826a-4ba41959e137	skillret::46d33934-1326-461d-826a-4ba41959e137	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::694c4a56-addf-418b-82db-a334b2707bd3	skillret::694c4a56-addf-418b-82db-a334b2707bd3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f30fd871-4763-4b18-ba39-8e5890d87616	skillret::f30fd871-4763-4b18-ba39-8e5890d87616	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::520e1d30-38a9-4f40-a672-9f068f4151c4	skillret::520e1d30-38a9-4f40-a672-9f068f4151c4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c308fdcb-c9c1-4364-a065-6a69251533fa	skillret::c308fdcb-c9c1-4364-a065-6a69251533fa	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3815c835-ed23-4748-828c-294ebaae4356	skillret::3815c835-ed23-4748-828c-294ebaae4356	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6b1a7b0f-36fc-4d71-93a1-1684f218aaa2	skillret::6b1a7b0f-36fc-4d71-93a1-1684f218aaa2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::bc1464fa-db59-4710-a9cc-6a47f85e9455	skillret::bc1464fa-db59-4710-a9cc-6a47f85e9455	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1725ff4b-8256-48c5-81bb-87958b948c5f	skillret::1725ff4b-8256-48c5-81bb-87958b948c5f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b9f7974e-a9ee-42dc-b7f1-a4ee74da3f83	skillret::b9f7974e-a9ee-42dc-b7f1-a4ee74da3f83	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::070c4644-f385-42ff-8878-5fae151b9b5a	skillret::070c4644-f385-42ff-8878-5fae151b9b5a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::550b76cf-a9cc-4080-9874-dbc157f93af4	skillret::550b76cf-a9cc-4080-9874-dbc157f93af4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::81443623-ff9a-4b1a-a500-705442dadfa0	skillret::81443623-ff9a-4b1a-a500-705442dadfa0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::59125dd9-d203-44f7-8f31-3243ff1c9f9a	skillret::59125dd9-d203-44f7-8f31-3243ff1c9f9a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e67032ad-930e-4c83-ad6b-78eb9df49eb8	skillret::e67032ad-930e-4c83-ad6b-78eb9df49eb8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::32559f2b-c620-4a1c-9346-5f7d35b9440c	skillret::32559f2b-c620-4a1c-9346-5f7d35b9440c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::caaf89d8-8303-4bde-b453-e39dc96e4c2c	skillret::caaf89d8-8303-4bde-b453-e39dc96e4c2c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6912d560-6377-401c-b3d2-24af7acbacbc	skillret::6912d560-6377-401c-b3d2-24af7acbacbc	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0fc08275-69d3-4fd6-8526-70cffe7fb0ab	skillret::0fc08275-69d3-4fd6-8526-70cffe7fb0ab	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::474d64b2-7a84-4c69-803a-7e048d4aa04e	skillret::474d64b2-7a84-4c69-803a-7e048d4aa04e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0b627a88-0668-46de-8c2d-f8d56778b675	skillret::0b627a88-0668-46de-8c2d-f8d56778b675	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3d731b91-2f85-4eb2-92b7-ea4e5bbabc37	skillret::3d731b91-2f85-4eb2-92b7-ea4e5bbabc37	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::37659a44-669d-48e5-833e-067008a80e02	skillret::37659a44-669d-48e5-833e-067008a80e02	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4c48d96d-36de-448e-946a-3c8f931b2f77	skillret::4c48d96d-36de-448e-946a-3c8f931b2f77	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::992188cd-76cb-4bc3-8c8a-0580465cac4d	skillret::992188cd-76cb-4bc3-8c8a-0580465cac4d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::17aaa0a6-5a1d-472f-a16b-6135c26d3f64	skillret::17aaa0a6-5a1d-472f-a16b-6135c26d3f64	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1f339865-0481-496e-bb29-eba2f62f4009	skillret::1f339865-0481-496e-bb29-eba2f62f4009	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::171cb982-8037-413f-8965-3e691f0bc23c	skillret::171cb982-8037-413f-8965-3e691f0bc23c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f66b0622-9911-4817-bab2-1a36f7dc2f1d	skillret::f66b0622-9911-4817-bab2-1a36f7dc2f1d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f2b5744a-67db-49ad-86d7-43de9495d059	skillret::f2b5744a-67db-49ad-86d7-43de9495d059	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::91ed6009-9ae5-474f-9745-0a455f04247f	skillret::91ed6009-9ae5-474f-9745-0a455f04247f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ee8eed53-a0df-4922-a361-6a5a3af00937	skillret::ee8eed53-a0df-4922-a361-6a5a3af00937	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::acfcc08a-565a-4b87-975c-fbfb823da32e	skillret::acfcc08a-565a-4b87-975c-fbfb823da32e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e2c84285-26bd-4eb1-9667-eb3b1790e440	skillret::e2c84285-26bd-4eb1-9667-eb3b1790e440	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ee0f7f9c-1d15-4a40-9b6a-e37db61f343a	skillret::ee0f7f9c-1d15-4a40-9b6a-e37db61f343a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0f4dca12-54f8-4a41-adb8-55a977cd0923	skillret::0f4dca12-54f8-4a41-adb8-55a977cd0923	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d9a5a87c-6460-4107-bf24-4b234ac5de61	skillret::d9a5a87c-6460-4107-bf24-4b234ac5de61	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0ea83ecf-0e10-4381-9f37-369d7f838142	skillret::0ea83ecf-0e10-4381-9f37-369d7f838142	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
