unit_id	source_layer	source_unit_id	stratum	difficulty_rung	domain	release_split	query_case_count	candidate_pool_id	helpful_skill_id	risky_sibling_id	role_flip	oracle_gate_status	blind_gate_status	leakage_flag	query_sha256	helpful_text_sha256	risk_text_sha256
core::sra_v2_2::theoremqa_125::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_125::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_125::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_125::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	d2b7a842b3fe5b91cc094f96795969968ed003de99c50564baaf9fe90bc9f440	00208f6bde0a59ffdeba9717d911733d8eca692b8ed21f2645d5f0e097ff5805	af73bb9bfe4342f2085ec97fd303ef8be4b18be25705fb0dfedb1e9d61314ebb
core::sra_v2_2::theoremqa_126::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_126::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	dev	1	core_all694_pool	sra_v2_2::theoremqa_126::wrong_precondition::helpful	sra_v2_2::theoremqa_126::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	d4a1ff628018163ba0edd6a761af80d411faf5babdea553847710f472e6f2786	1da0b44788f3c6786045abf67fa2d4654d698bb31a1a47c8a20c834d1d4a5a1b	d34678a05386bb8fc9ef75a42cea72b843302fc8f91911eba46eb73f86a30b48
core::sra_v2_2::theoremqa_127::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_127::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_127::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_127::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	5c689a5bc311897ce988d2d8e3da673f20be8e60d1e33f53429db8fe5f65d3e2	7b4f45d4f5145314c1dffb92473cf173914cbe7924520a97a3328e58f9bc89df	bb7ba1cc5784b114822a168f203796b718c957c8e6c42e26478e44f71d5609a9
core::sra_v2_2::theoremqa_128::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_128::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_128::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_128::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	6ac7cc59217de2645fd220d7678c6b9e123fa8f0dfd3b70671b6a3d338053217	6ca38acf11f241884ce2946d833309de8060bc926c7f67a4f9215ad0823b1f54	068e24628fbbe266d9455a14c2cbc6cdd8025ed3d3525695ebd501cf20367ecb
core::sra_v2_2::theoremqa_129::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_129::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_129::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_129::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	1f39993145fa093c2487cd7c318f2c7f4733cf9c3cbacb30d611a645c6ad3824	19de7ebf1cffb7d561d371bf39a88c6e4ba1dee3b5c04f61d42636e2a253147a	254d5e7a4e17ea6dd7abd0db66e03ca41222f3e2b3d3b25e6955b3602b20e6a6
core::sra_v2_2::theoremqa_130::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_130::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_130::wrong_precondition::helpful	sra_v2_2::theoremqa_130::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	6038f89e0554fa58051632f1f9107d864982ef426a67f5846da37a1874d9ccb2	00f125a8d1b372b652e1e5748f1820b0b694b80d1d9c120b4c5bffa26b8eae33	75a8b5953972b27acc556b8c0afb7026beba1949ba6eddc1c513be2e37b89ec5
core::sra_v2_2::theoremqa_131::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_131::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_131::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_131::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	48a632e148df061d8db170d2f2afffc75b4cfecd5bf21116c4b802bdb523120d	c9a42eb6a53be5c266b6ebd9abeea583aeab33dc74d3c1b1942a45f4c57d3500	7831416ef8e426cc6d173f8bcf1f10f67f63e6d2b9eef519465c496ad115d26f
core::sra_v2_2::theoremqa_132::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_132::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_132::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_132::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	cebeae7923b572d4d3e8f9ea1ce488ae0ebd2cbf387e4d5464dea8175c16e76f	26b28d0842eee54241822904da26ad7b4c825dc66851e8e7d16a16a41c0e1b52	55a2ee667dbeee2d9b070f3bfcfefad7bab519a6012ad3cb8018b9e4413df285
core::sra_v2_2::theoremqa_133::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_133::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_133::wrong_precondition::helpful	sra_v2_2::theoremqa_133::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	de3ece0f74cd66a46ca3c8e3b647d2b801f4c4e0ad5938358d81f1cd04931083	44a8117682fe6dd99dd9473d14a11d74fa9c488a94023c9b65d4cdd206111638	84c1ea372775e5563d71d8ed1493ba71d67e5d92ee991654fe9fc6379d5ad9cf
core::sra_v2_2::theoremqa_134::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_134::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_134::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_134::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	aca3b8d961eea9518a3250cd110caf39e161452e51a7ef9ddd8101fcd0c5d2b7	62164082f23da1d476c95e8fa4a17e275ade115c6f419f99c8c891241cf617bb	5e2412b8c38b0e837a2cb9f8039c6b7370336030f54cf1fd9b0a09739291d781
core::sra_v2_2::theoremqa_135::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_135::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_135::wrong_precondition::helpful	sra_v2_2::theoremqa_135::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	d11acb5289f58fa2f43ccbd81928de1268bdd846575a2975405856a4a9db4d1e	3bd00fb5fcfe19484904559a5044dc9ece043050d40f32dd4a9002327fffd75d	a5d3d6d8abf390a749017da2afac1b75b0a856baaa0796d4e0bb2a5998257d4b
core::sra_v2_2::theoremqa_136::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_136::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_136::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_136::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	a017e90e9d4d64dcf5f4c87effebbff651d2a476294368474af14cbc7b33265a	557bd22a1b36f6e50527bbf6e93661ca70baf3df24444bb01240a6b46ec0a824	3a188462e741d89540a02d779d0270cc6ad33f365df7ffd23765b313e363f629
core::sra_v2_2::theoremqa_137::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_137::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_137::wrong_precondition::helpful	sra_v2_2::theoremqa_137::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	4e4ce8ed5fa58511844c6214f8c9168aee91478ae9142880f0ce8f25c6dd5853	44b3624a10ff34b8b43397ef2e3ebe3d83422634e09e22d10a470dc4e280cfa6	cd7356a2b4f6b81d27010d8c76bd61994014418263b1b921a93feaa50bfadc4c
core::sra_v2_2::theoremqa_138::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_138::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_138::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_138::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	e4fbc9d723cadf8dc74d77acafc991e96ef58f18c10de2b74302eeb6ef532b82	8fa76b8860ac9e06caadc57aeb204ed3ca40f6bc1dae83044a75012e35fe9f97	e7b5f6f5e09c5169809211e839c09085c861038ad953f3edff924bb2a6d0281a
core::sra_v2_2::theoremqa_139::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_139::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_139::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_139::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	7015b6fb2fd78845a2443be77181bbaca48e0c69b62a98bf5ecececa6705d12d	1ee1522e257dc574b4d29eb81b0c734b28176f71dcdd7f82a26ad71ff10c7ffa	fc34911055b9f10015b70a73581274b6fa124f3cb6e3949ca9da663bfdaae2b1
core::sra_v2_2::theoremqa_140::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_140::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_140::wrong_precondition::helpful	sra_v2_2::theoremqa_140::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	aec527a98ce3799da842ca62606cc922435351c5fe93fa037465076c6062cd76	23669f4bf249fe451a123a70991a39caf9159153070708cc2461d82961911bf4	210ad06355906a44c6b3ff9300bfc803cb21681b85c6739a1d8c800a392c063c
core::sra_v2_2::theoremqa_141::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_141::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_141::wrong_precondition::helpful	sra_v2_2::theoremqa_141::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	8addb0ea4a0d4a26a152555c6bb74517200cb5175b8213ec3fd57b4a40b326cf	11ba882336caabf58a4e095db74536d041dda7ba9b9f2abb3f86c91cb182e6aa	d16396201cf640866b92706e8b3986a97da87c376172acf96f64eba3430daf5b
core::sra_v2_2::theoremqa_142::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_142::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_142::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_142::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	4f59ebf112b765a9c7d2e50a6ea39690d40bf8e98b851c34e544ffa2fc584199	e11af1d4246a6a6f13353310a2e58292de09aab15ba2992193d0054b5dde1f9a	964389e23aa8319cb3ce76e6a8f4a8bc0a0c9fb5d2b2ae5524750d31a14c5660
core::sra_v2_2::theoremqa_143::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_143::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_143::wrong_precondition::helpful	sra_v2_2::theoremqa_143::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	86a3267bf206333a854d0d9a529a03bef319af0c4dd70b7ce3a96a450fccd287	abbe031037b4710ada80c3071b96b84424f5800598e36dcc5ec27baf0ef14dbb	a09c6794f93b775ead010bd96ff5088e9ab70013e72e00010e8123e7be800f05
core::sra_v2_2::theoremqa_144::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_144::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_144::wrong_precondition::helpful	sra_v2_2::theoremqa_144::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	82d270801751664a5867d48ffd538bc29e43c169cbab4512ef43a1e9a006d883	26f41e930c73fe0fe23b1da8e6b79230c55656b910d4e1e7176c0f93d937cae2	d7be161770814b9de158e36b7acc01f684c6a8ab66cf55d64426340820678153
core::sra_v2_2::theoremqa_145::poisoned_procedure_clause	core_audited_marked_sibling	sra_v2_2::theoremqa_145::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_145::poisoned_procedure_clause::helpful	sra_v2_2::theoremqa_145::poisoned_procedure_clause::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	e6ff103c3f3669d4f81b25be0a9cc3814d1d6a51bd92425f0b86b5c9bd1b6c2d	d2146af313700e4c1e64a9d71a1d5dcda427b4532c79158699e696b6cd7e88bf	47573ecea58a5e4aced8f2fcb2a77404379a30ac4b99bad8a2944db8cd6ae72b
core::sra_v2_2::theoremqa_146::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_146::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_146::wrong_precondition::helpful	sra_v2_2::theoremqa_146::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	c5319bcc48f9131dd6459bd2522292390b2d8d669aaec9bf64a30e1798335c11	e4996424ca5ca22a92ae71dedc736359cd7f8366c03a360d92a0305ecf2547cd	073c7e12cdd2c4e4ced7e7277e6a4d00e5131e13218bf24fa175bcccec5b30df
core::sra_v2_2::theoremqa_147::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_147::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_147::wrong_precondition::helpful	sra_v2_2::theoremqa_147::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	47ace7b11f3c3a18632ca5b9094909610a91000a46d99d884cdf791d5dd5898f	a22a02ef24862a84e4ddb61c2a7a1fe66b9c1f76ff1646fd303e369bd2aaa37f	bbf659bc72ef547c41437263039eb37c4c09e212c76dfbea1eab0771ba59c0da
core::sra_v2_2::theoremqa_148::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_148::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_148::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_148::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	6d3ae058be6b601612ed1b8bcc9e666a6d94d00f3b5b2fd58702c64ed91ccd15	1662e68099ca51eb4aff59f93ad85695d962d6041a09e9b5b44a54177ffdc102	15c867d83673854275b303277552c5cd7b31eee76a3e0855817faf7e746af0f8
core::sra_v2_2::theoremqa_150::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_150::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_150::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_150::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	dffe9d9a354f5dd5edb4cf1b38088e79dfdf44d992a53499f98d0b7ad9b242dc	b23aae40133ae07493ac11de24454230d149c86635d7fec273728d8c6483a19e	2ef063ef0b48f869106304724cd1c69edc62b69b2d7f8610a5fc6627c30b7179
core::sra_v2_2::theoremqa_151::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_151::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_151::wrong_precondition::helpful	sra_v2_2::theoremqa_151::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	a17d8e705f687e0ab722420fec54458a1206da3347fdfd4adbed2796d903f8b1	399254edcaf0e2b835008fcfd413890ee04f8f7d75e09e44cc57ac4087907a39	1d151acd6a55b14aa6459200dfcca44ea0ca5d28e035121e05846275a6d6ef22
core::sra_v2_2::theoremqa_152::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_152::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	dev	1	core_all694_pool	sra_v2_2::theoremqa_152::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_152::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	e5f519d68d317abfa70e3404ec2968a0e70ccbbd04e2fe800db5809a79b58381	3f2262d2add56d853b28132f47a64b67602d697bea20e4684566cbdd232db50e	5e3f692bc6aaef5a81f360c185dc0b2ec43de0a4055c6b9a2871c803c227d6b7
core::sra_v2_2::theoremqa_153::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_153::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	dev	1	core_all694_pool	sra_v2_2::theoremqa_153::wrong_precondition::helpful	sra_v2_2::theoremqa_153::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	78061fab2698d282ae9771eb8fdbe833548d0a2cbff511bad8074af4dddb907e	b43c4d1f06c933ba93748c90019759bf0312a5a8a7e1057bd83605e9de44a0ca	bdfc775db6b9b6ce46a92f3cbcce70b3693ce4a8d398e5011c549cd6d2a986f5
core::sra_v2_2::theoremqa_154::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_154::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_154::wrong_precondition::helpful	sra_v2_2::theoremqa_154::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	07d82d8095f543bc516af396e36f5e65dedfbf2212aabb894f1dcf697c68da86	db50aa317ff2d25e4e37210a4424e39bc7cdbeaaf028233f047e58853640e0a3	4e758c61007485c65cc2110338375b3a92db8332d1d17421c775fa88ae6ec787
core::sra_v2_2::theoremqa_155::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_155::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_155::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_155::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	ca8b3281af6c8c306de0f043c076cca8bf4fdfed03d8900b4d0820a621366f51	318e621e4c56e6da40df318d59d0549e448e8e2022fc7854ff7fa2cc0dd2a745	29e6a3d3bf4f6d3a015be25fcbe729e70d3729d16547d9721feaf9bf5e66dd08
core::sra_v2_2::theoremqa_156::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_156::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_156::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_156::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	ea842d496f840bee5f70934ff1b41734ea43774979088940973347fea8f78f9f	2b3eb56e24e2f7eedd7bb9fa24565c6eee779fc64dcf54419b4c4feb620dff5b	e115df4529dd2951882212f82999de61bed4dd69e2b1196fb0296204db9c2d02
core::sra_v2_2::theoremqa_157::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_157::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_157::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_157::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	9ed0128ecb9be588b87f24a37a31d6c8f87c0b591a69b5f1723c66798e942b29	a59e4440a84b68a1f8c984eafe8d9ac9cf8700ae409629d57c49b923cb3464c5	61c41997f4978b248132f5804126becbfb67ae086aeab8168db3464751b60c41
core::sra_v2_2::theoremqa_158::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_158::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_158::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_158::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	b08c1707c7fcf05cec9d7e97c57da6180321eb989de5fb88a6dd5a3534440dde	431bdaac298bbd6fbe19e82844410cb5520cdd788d9ceeca566f388b4d4ae83c	0f7b5bd878a8b489e41859533a81907a4020dbb6222338a5caa7b4cbf0232e97
core::sra_v2_2::theoremqa_159::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_159::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_159::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_159::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	aab7702f1f819a4562488bbed9b3d704d45a37d13534eb776a9c68e597ed02b4	03eb174e0afbc7193b8347a3184a26c450d2807105596a4f50f1ab9d00e9dc5d	f9b0e20ac4c42761d607ff8dd746b189a4f40545cc9be072b51338f9805bf972
core::sra_v2_2::theoremqa_160::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_160::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_160::wrong_precondition::helpful	sra_v2_2::theoremqa_160::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	17218bd5ed37ddc872c31162184304823eed2db463a65170ed2d936fc3e710d8	827d3c45841d550189e2522f3d0571dfd9626de44ad357dccdfff41f451cf44f	afe7ea1d2971e20f903212d30c2abe4d0f3eb9b657f650c89c83861b938ea0b7
core::sra_v2_2::theoremqa_161::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_161::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_161::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_161::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	51b244579ee3da4d1968e6af2592b6891abd618d8a08e1957073bde7145dc1ab	ec6e76210b593014da5889fce22af7b38731efd1e4bb921b900e80df0346f5ee	2a40e5b940b18ebd9f15b0a5df7811325010579a0b1450aa475d0449f48d1a12
core::sra_v2_2::theoremqa_162::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_162::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_162::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_162::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	942f431140c03ef3cfdd777fbadf21836899e5706eb28b38e8c53bc4299f6e1d	34040aa88e62244e6fcc8fe1cd06b53c6270e0a501f395b6fb440709a276c4dd	8574358e8ae08784a39cfaf772cd3d10ac93d4bd5d77e60e3adfb08d2e2a9d0f
core::sra_v2_2::theoremqa_163::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_163::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_163::wrong_precondition::helpful	sra_v2_2::theoremqa_163::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	449de8dbefbad7b801dae2f78d56e426312372215669bbe3c8d94eb1221405be	1edc4be4cff5e969653a7faba5347d1c2adbcfc2cc9b7da62e32820147b1aef8	f9eb2b7bd269b3fcc758758d752d2fba468bf217fa828029c1ec3bb130763b7b
core::sra_v2_2::theoremqa_164::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_164::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_164::wrong_precondition::helpful	sra_v2_2::theoremqa_164::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	90bc4ff2449610fee910315147a8f309b8e5c8c44a7c661110970211ee8eb066	57d487829dc267c96391a45876b62626e1532e1ef9b0ebff6df4fd92b736bd72	17f3bf41b3eb29922aff90eb21143a323c6678cbf7e7e66bd480adb92f48cc38
core::sra_v2_2::theoremqa_165::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::theoremqa_165::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	test	1	core_all694_pool	sra_v2_2::theoremqa_165::wrong_resource_pointer::helpful	sra_v2_2::theoremqa_165::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	e406481d7f57e1c9572a1a3d2ec18a7ae96d1f1a0966efd59c19a16a7d3468a3	f8c93c41d075c7c6534acd357d7db560706d6e81ce982279b896f8c074d888b8	a310d22ac8e85ea63fc37e15c961c265a9cad179ae5f7edaa574456fff3d98a0
core::sra_v2_2::theoremqa_166::wrong_precondition	core_audited_marked_sibling	sra_v2_2::theoremqa_166::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	train	1	core_all694_pool	sra_v2_2::theoremqa_166::wrong_precondition::helpful	sra_v2_2::theoremqa_166::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	cda4307c7a5cb342f8bb5ef0f347ec44c705ae423004ddc29557968af19a9281	87b8307e942e9c6b3b9ecb6ece2c6e72211cfa3b6646d55eb6f8815b896317c1	6c3eff3f5af977efaba4a90441d9990d7efaf595b13140ea3cc82571d41a09df
