method_id	method_label	stratum	resolver	query_id	helpful_id	risk_id	source_path	bounded_top20	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	recall_at_3_after	hsr_at_3_before	hsr_at_3_after	ndcg_at_3_before	ndcg_at_3_after	cleanhit_at_3_before	cleanhit_at_3_after	recall_at_5_before	recall_at_5_after	hsr_at_5_before	hsr_at_5_after	ndcg_at_5_before	ndcg_at_5_after	cleanhit_at_5_before	cleanhit_at_5_after
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_149::q1	hard_role_flip_149::B	hard_role_flip_149::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	977	1	11	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_149::q2	hard_role_flip_149::A	hard_role_flip_149::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	966	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_150::q1	hard_role_flip_150::A	hard_role_flip_150::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	10	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_150::q2	hard_role_flip_150::B	hard_role_flip_150::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	958	1	11	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_151::q1	hard_role_flip_151::B	hard_role_flip_151::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	971	1	10	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_151::q2	hard_role_flip_151::A	hard_role_flip_151::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	973	1	8	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_152::q1	hard_role_flip_152::A	hard_role_flip_152::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	2	4	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	1.0	0.0	0.6309297535714575	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_152::q2	hard_role_flip_152::B	hard_role_flip_152::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_153::q1	hard_role_flip_153::B	hard_role_flip_153::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	973	1	16	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_153::q2	hard_role_flip_153::A	hard_role_flip_153::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	962	1	16	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_154::q1	hard_role_flip_154::A	hard_role_flip_154::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	19	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_154::q2	hard_role_flip_154::B	hard_role_flip_154::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	974	1	15	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_155::q1	hard_role_flip_155::B	hard_role_flip_155::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	976	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_155::q2	hard_role_flip_155::A	hard_role_flip_155::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_156::q1	hard_role_flip_156::A	hard_role_flip_156::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	971	5	8	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	1.0	1.0	0.0	0.0	0.38685280723454163	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_156::q2	hard_role_flip_156::B	hard_role_flip_156::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	1	13	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_157::q1	hard_role_flip_157::B	hard_role_flip_157::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_157::q2	hard_role_flip_157::A	hard_role_flip_157::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	963	6	4			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_158::q1	hard_role_flip_158::A	hard_role_flip_158::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	977	2	17	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_158::q2	hard_role_flip_158::B	hard_role_flip_158::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	977	6	15	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_159::q1	hard_role_flip_159::B	hard_role_flip_159::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	976	1	17	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_159::q2	hard_role_flip_159::A	hard_role_flip_159::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	3	13	2		1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_160::q1	hard_role_flip_160::A	hard_role_flip_160::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_160::q2	hard_role_flip_160::B	hard_role_flip_160::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	1	2	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_161::q1	hard_role_flip_161::B	hard_role_flip_161::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	973	14	16	5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.38685280723454163	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_161::q2	hard_role_flip_161::A	hard_role_flip_161::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	1	17	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_162::q1	hard_role_flip_162::A	hard_role_flip_162::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	1	12	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_162::q2	hard_role_flip_162::B	hard_role_flip_162::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	2	11	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_163::q1	hard_role_flip_163::B	hard_role_flip_163::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	968	1	6	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_163::q2	hard_role_flip_163::A	hard_role_flip_163::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_164::q1	hard_role_flip_164::A	hard_role_flip_164::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	974	1	17	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_164::q2	hard_role_flip_164::B	hard_role_flip_164::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	1	8	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_165::q1	hard_role_flip_165::B	hard_role_flip_165::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	959	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_165::q2	hard_role_flip_165::A	hard_role_flip_165::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	963	1	6	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_166::q1	hard_role_flip_166::A	hard_role_flip_166::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	963	6	16	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_166::q2	hard_role_flip_166::B	hard_role_flip_166::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	949	15	14			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_167::q1	hard_role_flip_167::B	hard_role_flip_167::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	976	1	10	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_167::q2	hard_role_flip_167::A	hard_role_flip_167::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	963	6	14	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_168::q1	hard_role_flip_168::A	hard_role_flip_168::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_168::q2	hard_role_flip_168::B	hard_role_flip_168::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	965	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_169::q1	hard_role_flip_169::B	hard_role_flip_169::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	1	13	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_169::q2	hard_role_flip_169::A	hard_role_flip_169::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	9	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_170::q1	hard_role_flip_170::A	hard_role_flip_170::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	962	6	11	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_170::q2	hard_role_flip_170::B	hard_role_flip_170::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	1	18	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_171::q1	hard_role_flip_171::B	hard_role_flip_171::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_171::q2	hard_role_flip_171::A	hard_role_flip_171::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_172::q1	hard_role_flip_172::A	hard_role_flip_172::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	1	18	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_172::q2	hard_role_flip_172::B	hard_role_flip_172::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	973	1	11	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_173::q1	hard_role_flip_173::B	hard_role_flip_173::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	1	10	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_173::q2	hard_role_flip_173::A	hard_role_flip_173::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	1	12	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_174::q1	hard_role_flip_174::A	hard_role_flip_174::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	964	7	16	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_174::q2	hard_role_flip_174::B	hard_role_flip_174::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	966	1	18	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_175::q1	hard_role_flip_175::B	hard_role_flip_175::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	967	4	14	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_175::q2	hard_role_flip_175::A	hard_role_flip_175::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	954	12	11		5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_176::q1	hard_role_flip_176::A	hard_role_flip_176::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	974	1	12	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_176::q2	hard_role_flip_176::B	hard_role_flip_176::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	965	1	6	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_177::q1	hard_role_flip_177::B	hard_role_flip_177::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	968	1	13	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_177::q2	hard_role_flip_177::A	hard_role_flip_177::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	965	2	12	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_178::q1	hard_role_flip_178::A	hard_role_flip_178::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	968	1	8	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_178::q2	hard_role_flip_178::B	hard_role_flip_178::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	1	6	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_179::q1	hard_role_flip_179::B	hard_role_flip_179::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	966	3	4			1.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_179::q2	hard_role_flip_179::A	hard_role_flip_179::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	968	1	3	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_180::q1	hard_role_flip_180::A	hard_role_flip_180::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	969	1	13	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_180::q2	hard_role_flip_180::B	hard_role_flip_180::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	1	13	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_181::q1	hard_role_flip_181::B	hard_role_flip_181::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	968	1	14	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_181::q2	hard_role_flip_181::A	hard_role_flip_181::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	971	1	19	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_182::q1	hard_role_flip_182::A	hard_role_flip_182::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	972	1	4	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_182::q2	hard_role_flip_182::B	hard_role_flip_182::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	965	1	3	1		1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_183::q1	hard_role_flip_183::B	hard_role_flip_183::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	958	4	10	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_183::q2	hard_role_flip_183::A	hard_role_flip_183::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	964	1	11	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_184::q1	hard_role_flip_184::A	hard_role_flip_184::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	979	1	5	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_184::q2	hard_role_flip_184::B	hard_role_flip_184::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	970	5	4			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.38685280723454163	0.0	0.0	0.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_185::q1	hard_role_flip_185::B	hard_role_flip_185::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	2	18	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_185::q2	hard_role_flip_185::A	hard_role_flip_185::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	978	7	17	2		0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6309297535714575	0.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_186::q1	hard_role_flip_186::A	hard_role_flip_186::B	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	977	1	11	1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
hybrid_lexical_rrf	Hybrid lexical RRF	hard	text_cluster	hard::hard_role_flip_186::q2	hard_role_flip_186::B	hard_role_flip_186::A	fixed_rank_archive:hybrid_lexical_rrf:hard	0	992	959	2	8	2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
