family_source	stratum	query_case_id	recall_at_3	hsr_at_3	ndcg_at_3	cleanhit_at_3
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_013::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_014::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_015::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_016::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_017::wrong_resource_pointer::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_018::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_019::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_020::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_021::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_022::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_023::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_024::poisoned_procedure_clause::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_025::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_026::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_027::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_028::wrong_precondition::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_029::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_030::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_031::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_032::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_033::wrong_resource_pointer::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_034::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_035::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_036::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_037::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_038::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_039::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_040::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_041::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_042::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_043::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_044::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_045::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_046::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_047::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_048::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_049::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_050::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_051::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_052::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_053::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_054::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_055::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_056::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_057::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_058::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_059::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_060::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_061::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_062::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_063::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_064::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_065::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_066::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_067::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_068::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_069::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_070::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_071::poisoned_procedure_clause::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_072::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_073::poisoned_procedure_clause::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_074::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_075::wrong_precondition::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_076::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_077::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_078::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_079::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_080::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_081::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_082::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_083::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_084::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_085::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_086::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_087::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_088::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_089::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_090::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_091::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_092::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_093::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_094::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_095::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_096::wrong_precondition::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_097::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_098::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_099::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_100::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_101::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_102::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_103::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_104::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_105::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_106::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_107::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_108::wrong_resource_pointer::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_109::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_110::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_111::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_112::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_113::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_114::wrong_resource_pointer::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_115::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_116::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_117::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_118::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_119::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_120::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_121::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_122::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_123::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_124::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_125::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_126::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_127::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_128::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_129::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_130::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_131::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_132::wrong_resource_pointer::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_133::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_134::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_135::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_136::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_137::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_138::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_139::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_140::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_141::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_142::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_143::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_144::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_145::poisoned_procedure_clause::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_146::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_147::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_148::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_150::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_151::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_152::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_153::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_154::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_155::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_156::wrong_resource_pointer::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_157::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_158::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_159::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_160::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_161::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_162::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_163::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_164::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_165::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_166::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_167::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_168::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_169::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_170::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_171::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_172::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_173::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_174::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_175::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_176::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_177::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_178::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_179::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_180::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_181::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_182::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_183::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_184::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_185::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_186::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_187::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_188::poisoned_procedure_clause::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_189::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_190::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_191::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_192::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_193::wrong_precondition::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_194::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_195::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_196::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_197::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_198::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_199::poisoned_procedure_clause::q1	1.0	0.0	0.5	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_200::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_201::wrong_resource_pointer::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_202::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_203::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_204::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_205::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_206::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_207::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_208::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_209::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_210::wrong_resource_pointer::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_211::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_212::wrong_precondition::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_213::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_214::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_215::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_216::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_217::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_218::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_219::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_220::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_221::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_222::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_223::wrong_precondition::q1	1.0	0.0	0.6309297535714575	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_224::poisoned_procedure_clause::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_225::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_226::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_227::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_228::wrong_resource_pointer::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_229::wrong_precondition::q1	1.0	0.0	1.0	1.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_230::wrong_resource_pointer::q1	0.0	0.0	0.0	0.0
public_metadata_title	core_marked_sibling	core::sra_v2_2::theoremqa_231::poisoned_procedure_clause::q1	0.0	0.0	0.0	0.0
