method_id	method_label	stratum	query_id	helpful_id	risk_id	target_family	target_family_matches	source_path	selector_mode	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	hsr_at_3_before	ndcg_at_3_before	recall_at_3_after	hsr_at_3_after	ndcg_at_3_after	unmarked_same_family_pressure_at_3_before	unmarked_same_family_pressure_at_3_after	recall_at_5_before	hsr_at_5_before	ndcg_at_5_before	recall_at_5_after	hsr_at_5_after	ndcg_at_5_after	unmarked_same_family_pressure_at_5_before	unmarked_same_family_pressure_at_5_after	recall_at_20_before	hsr_at_20_before	ndcg_at_20_before	recall_at_20_after	hsr_at_20_after	ndcg_at_20_after	unmarked_same_family_pressure_at_20_before	unmarked_same_family_pressure_at_20_after
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_050::q2	hard_role_flip_050::B	hard_role_flip_050::A	family::hard::hard_role_flip_050	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			6	17	4		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.43067655807339306	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_051::q1	hard_role_flip_051::B	hard_role_flip_051::A	family::hard::hard_role_flip_051	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	13	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_051::q2	hard_role_flip_051::A	hard_role_flip_051::B	family::hard::hard_role_flip_051	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	12	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_052::q1	hard_role_flip_052::A	hard_role_flip_052::B	family::hard::hard_role_flip_052	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_052::q2	hard_role_flip_052::B	hard_role_flip_052::A	family::hard::hard_role_flip_052	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_053::q1	hard_role_flip_053::B	hard_role_flip_053::A	family::hard::hard_role_flip_053	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			14	16	8		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_053::q2	hard_role_flip_053::A	hard_role_flip_053::B	family::hard::hard_role_flip_053	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	15	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_054::q1	hard_role_flip_054::A	hard_role_flip_054::B	family::hard::hard_role_flip_054	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	16	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_054::q2	hard_role_flip_054::B	hard_role_flip_054::A	family::hard::hard_role_flip_054	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			3	13	3		1.0	0.0	0.5	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.5	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_055::q1	hard_role_flip_055::B	hard_role_flip_055::A	family::hard::hard_role_flip_055	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_055::q2	hard_role_flip_055::A	hard_role_flip_055::B	family::hard::hard_role_flip_055	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_056::q1	hard_role_flip_056::A	hard_role_flip_056::B	family::hard::hard_role_flip_056	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	16	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_056::q2	hard_role_flip_056::B	hard_role_flip_056::A	family::hard::hard_role_flip_056	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	10	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_057::q1	hard_role_flip_057::B	hard_role_flip_057::A	family::hard::hard_role_flip_057	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_057::q2	hard_role_flip_057::A	hard_role_flip_057::B	family::hard::hard_role_flip_057	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	7	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_058::q1	hard_role_flip_058::A	hard_role_flip_058::B	family::hard::hard_role_flip_058	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	16	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_058::q2	hard_role_flip_058::B	hard_role_flip_058::A	family::hard::hard_role_flip_058	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			16	13		8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_059::q1	hard_role_flip_059::B	hard_role_flip_059::A	family::hard::hard_role_flip_059	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_059::q2	hard_role_flip_059::A	hard_role_flip_059::B	family::hard::hard_role_flip_059	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	12	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_060::q1	hard_role_flip_060::A	hard_role_flip_060::B	family::hard::hard_role_flip_060	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_060::q2	hard_role_flip_060::B	hard_role_flip_060::A	family::hard::hard_role_flip_060	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_061::q1	hard_role_flip_061::B	hard_role_flip_061::A	family::hard::hard_role_flip_061	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	14	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_061::q2	hard_role_flip_061::A	hard_role_flip_061::B	family::hard::hard_role_flip_061	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_062::q1	hard_role_flip_062::A	hard_role_flip_062::B	family::hard::hard_role_flip_062	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	8	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_062::q2	hard_role_flip_062::B	hard_role_flip_062::A	family::hard::hard_role_flip_062	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	18	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_063::q1	hard_role_flip_063::B	hard_role_flip_063::A	family::hard::hard_role_flip_063	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	4	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_063::q2	hard_role_flip_063::A	hard_role_flip_063::B	family::hard::hard_role_flip_063	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	4	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_064::q1	hard_role_flip_064::A	hard_role_flip_064::B	family::hard::hard_role_flip_064	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	19	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_064::q2	hard_role_flip_064::B	hard_role_flip_064::A	family::hard::hard_role_flip_064	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_065::q1	hard_role_flip_065::B	hard_role_flip_065::A	family::hard::hard_role_flip_065	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	9	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_065::q2	hard_role_flip_065::A	hard_role_flip_065::B	family::hard::hard_role_flip_065	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	9	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_066::q1	hard_role_flip_066::A	hard_role_flip_066::B	family::hard::hard_role_flip_066	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			3	16	3		1.0	0.0	0.5	1.0	0.0	0.5	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.5	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_066::q2	hard_role_flip_066::B	hard_role_flip_066::A	family::hard::hard_role_flip_066	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	19	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_067::q1	hard_role_flip_067::B	hard_role_flip_067::A	family::hard::hard_role_flip_067	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	10	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_067::q2	hard_role_flip_067::A	hard_role_flip_067::B	family::hard::hard_role_flip_067	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			8	6		6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_068::q1	hard_role_flip_068::A	hard_role_flip_068::B	family::hard::hard_role_flip_068	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	11	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_068::q2	hard_role_flip_068::B	hard_role_flip_068::A	family::hard::hard_role_flip_068	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_069::q1	hard_role_flip_069::B	hard_role_flip_069::A	family::hard::hard_role_flip_069	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	15	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_069::q2	hard_role_flip_069::A	hard_role_flip_069::B	family::hard::hard_role_flip_069	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	16	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_070::q1	hard_role_flip_070::A	hard_role_flip_070::B	family::hard::hard_role_flip_070	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	8	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_070::q2	hard_role_flip_070::B	hard_role_flip_070::A	family::hard::hard_role_flip_070	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_071::q1	hard_role_flip_071::B	hard_role_flip_071::A	family::hard::hard_role_flip_071	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	4	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_071::q2	hard_role_flip_071::A	hard_role_flip_071::B	family::hard::hard_role_flip_071	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	7	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_072::q1	hard_role_flip_072::A	hard_role_flip_072::B	family::hard::hard_role_flip_072	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	14	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_072::q2	hard_role_flip_072::B	hard_role_flip_072::A	family::hard::hard_role_flip_072	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	15	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_073::q1	hard_role_flip_073::B	hard_role_flip_073::A	family::hard::hard_role_flip_073	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	10	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_073::q2	hard_role_flip_073::A	hard_role_flip_073::B	family::hard::hard_role_flip_073	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	19	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_074::q1	hard_role_flip_074::A	hard_role_flip_074::B	family::hard::hard_role_flip_074	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_074::q2	hard_role_flip_074::B	hard_role_flip_074::A	family::hard::hard_role_flip_074	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_075::q1	hard_role_flip_075::B	hard_role_flip_075::A	family::hard::hard_role_flip_075	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	9	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_075::q2	hard_role_flip_075::A	hard_role_flip_075::B	family::hard::hard_role_flip_075	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	10	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_076::q1	hard_role_flip_076::A	hard_role_flip_076::B	family::hard::hard_role_flip_076	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_076::q2	hard_role_flip_076::B	hard_role_flip_076::A	family::hard::hard_role_flip_076	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			6	5		4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_077::q1	hard_role_flip_077::B	hard_role_flip_077::A	family::hard::hard_role_flip_077	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	19	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_077::q2	hard_role_flip_077::A	hard_role_flip_077::B	family::hard::hard_role_flip_077	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			7	18	4		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.43067655807339306	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_078::q1	hard_role_flip_078::A	hard_role_flip_078::B	family::hard::hard_role_flip_078	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	9	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_078::q2	hard_role_flip_078::B	hard_role_flip_078::A	family::hard::hard_role_flip_078	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			2	12	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_079::q1	hard_role_flip_079::B	hard_role_flip_079::A	family::hard::hard_role_flip_079	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_079::q2	hard_role_flip_079::A	hard_role_flip_079::B	family::hard::hard_role_flip_079	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_080::q1	hard_role_flip_080::A	hard_role_flip_080::B	family::hard::hard_role_flip_080	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			13	15	7		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_080::q2	hard_role_flip_080::B	hard_role_flip_080::A	family::hard::hard_role_flip_080	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	14	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_081::q1	hard_role_flip_081::B	hard_role_flip_081::A	family::hard::hard_role_flip_081	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	14	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_081::q2	hard_role_flip_081::A	hard_role_flip_081::B	family::hard::hard_role_flip_081	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	11	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_082::q1	hard_role_flip_082::A	hard_role_flip_082::B	family::hard::hard_role_flip_082	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_082::q2	hard_role_flip_082::B	hard_role_flip_082::A	family::hard::hard_role_flip_082	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_083::q1	hard_role_flip_083::B	hard_role_flip_083::A	family::hard::hard_role_flip_083	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	17	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_083::q2	hard_role_flip_083::A	hard_role_flip_083::B	family::hard::hard_role_flip_083	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	12	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_084::q1	hard_role_flip_084::A	hard_role_flip_084::B	family::hard::hard_role_flip_084	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
hybrid_lexical_rrf	Hybrid lexical RRF	hard	hard::hard_role_flip_084::q2	hard_role_flip_084::B	hard_role_flip_084::A	family::hard::hard_role_flip_084	1	fixed_rank_archive:hybrid_lexical_rrf:hard	released_family_full_pool_recorded			1	11	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0								
