method_id	query_case_id	rank	candidate_id	score	candidate_role
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	9	hard_role_flip_118::A	-6.382318019866943	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	10	hard_role_flip_114::B	-6.564668655395508	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	11	hard_role_flip_114::A	-6.727163314819336	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	12	hard_role_flip_119::B	-6.764318466186523	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	13	hard_role_flip_112::B	-6.863803863525391	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	14	hard_role_flip_115::A	-6.864082336425781	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	15	hard_role_flip_113::A	-6.894599914550781	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	16	hard_role_flip_112::A	-6.910146236419678	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	17	hard_role_flip_107::B	-7.780396461486816	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	18	hard_role_flip_434::A	-9.220094680786133	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	19	hard_role_flip_428::B	-9.615474700927734	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q1	20	hard_role_flip_110::A	-9.636805534362793	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	1	hard_role_flip_016::A	0.6216260194778442	helpful
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	2	hard_role_flip_111::A	-4.64285135269165	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	3	hard_role_flip_114::A	-5.135809898376465	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	4	hard_role_flip_114::B	-5.2939677238464355	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	5	hard_role_flip_117::A	-5.853597640991211	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	6	hard_role_flip_117::B	-5.9403510093688965	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	7	hard_role_flip_119::B	-6.15966796875	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	8	hard_role_flip_118::A	-6.9380269050598145	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	9	hard_role_flip_327::A	-7.111462593078613	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	10	hard_role_flip_225::B	-7.653657913208008	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	11	hard_role_flip_095::A	-7.670827388763428	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	12	hard_role_flip_226::A	-7.832834243774414	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	13	hard_role_flip_290::A	-7.8456339836120605	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	14	hard_role_flip_330::A	-7.868464469909668	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	15	hard_role_flip_333::A	-7.932415008544922	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	16	hard_role_flip_333::B	-8.03852367401123	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	17	hard_role_flip_284::B	-8.095059394836426	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	18	hard_role_flip_284::A	-8.11724853515625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	19	hard_role_flip_330::B	-8.3434476852417	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_016::q2	20	hard_role_flip_329::A	-8.871221542358398	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	1	hard_role_flip_017::A	1.2773025035858154	helpful
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	2	hard_role_flip_127::B	-1.1163427829742432	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	3	hard_role_flip_127::A	-3.2280378341674805	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	4	hard_role_flip_124::A	-3.4971954822540283	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	5	hard_role_flip_120::A	-3.4984350204467773	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	6	hard_role_flip_124::B	-3.5518836975097656	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	7	hard_role_flip_123::A	-3.6060264110565186	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	8	hard_role_flip_125::B	-3.614696502685547	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	9	hard_role_flip_120::B	-3.717637062072754	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	10	hard_role_flip_125::A	-3.776435375213623	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	11	hard_role_flip_123::B	-3.828731060028076	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	12	hard_role_flip_154::A	-5.5718560218811035	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	13	hard_role_flip_415::B	-6.057211875915527	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	14	hard_role_flip_289::B	-6.191890716552734	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	15	hard_role_flip_469::B	-6.293643951416016	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	16	hard_role_flip_343::B	-6.457182884216309	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	17	hard_role_flip_253::B	-6.567042350769043	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	18	hard_role_flip_128::A	-6.6918463706970215	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	19	hard_role_flip_334::A	-6.718755722045898	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q1	20	hard_role_flip_126::A	-7.022772789001465	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	1	hard_role_flip_017::B	0.9219858646392822	helpful
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	2	hard_role_flip_165::A	0.11552461236715317	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	3	hard_role_flip_228::B	-0.2771729528903961	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	4	hard_role_flip_120::B	-0.5675392150878906	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	5	hard_role_flip_426::B	-0.6233983635902405	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	6	hard_role_flip_417::A	-0.9488392472267151	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	7	hard_role_flip_309::A	-1.0934123992919922	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	8	hard_role_flip_444::B	-1.1081550121307373	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	9	hard_role_flip_480::B	-1.3411647081375122	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	10	hard_role_flip_171::A	-1.7390401363372803	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	11	hard_role_flip_232::B	-2.7204651832580566	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	12	hard_role_flip_124::B	-2.8120815753936768	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	13	hard_role_flip_430::B	-3.2252368927001953	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	14	hard_role_flip_187::A	-3.7537331581115723	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	15	hard_role_flip_421::A	-4.242008209228516	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	16	hard_role_flip_425::B	-5.69713830947876	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	17	hard_role_flip_487::B	-7.524353981018066	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	18	hard_role_flip_419::A	-8.278019905090332	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	19	hard_role_flip_419::B	-8.353464126586914	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_017::q2	20	hard_role_flip_424::A	-9.073732376098633	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	1	hard_role_flip_018::B	0.3613198399543762	helpful
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	2	hard_role_flip_129::B	-2.195446491241455	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	3	hard_role_flip_134::A	-2.435558319091797	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	4	hard_role_flip_132::B	-2.9738352298736572	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	5	hard_role_flip_134::B	-3.361039161682129	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	6	hard_role_flip_136::A	-3.5188851356506348	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	7	hard_role_flip_018::A	-3.649273633956909	risk
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	8	hard_role_flip_129::A	-3.8850162029266357	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	9	hard_role_flip_132::A	-4.080355644226074	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	10	hard_role_flip_133::B	-4.09288215637207	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	11	hard_role_flip_135::B	-4.153514385223389	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	12	hard_role_flip_131::B	-4.309803485870361	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	13	hard_role_flip_133::A	-4.332152366638184	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	14	hard_role_flip_137::B	-4.446069240570068	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	15	hard_role_flip_136::B	-4.4846296310424805	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	16	hard_role_flip_137::A	-4.539320468902588	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	17	hard_role_flip_130::A	-5.131008625030518	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	18	hard_role_flip_131::A	-5.143655776977539	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	19	hard_role_flip_130::B	-5.2252516746521	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q1	20	hard_role_flip_135::A	-5.324889659881592	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	1	hard_role_flip_018::A	-0.08542989194393158	helpful
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	2	hard_role_flip_018::B	-3.050912380218506	risk
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	3	hard_role_flip_411::B	-7.015595436096191	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	4	hard_role_flip_150::A	-7.525491714477539	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	5	hard_role_flip_137::A	-7.896992206573486	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	6	hard_role_flip_132::A	-7.919580459594727	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	7	hard_role_flip_131::B	-7.933694362640381	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	8	hard_role_flip_129::A	-8.070320129394531	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	9	hard_role_flip_137::B	-8.226201057434082	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	10	hard_role_flip_414::B	-8.46017837524414	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	11	hard_role_flip_225::A	-8.4670991897583	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	12	hard_role_flip_293::B	-8.46921157836914	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	13	hard_role_flip_135::A	-8.785877227783203	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	14	hard_role_flip_299::B	-8.854026794433594	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	15	hard_role_flip_226::A	-9.165724754333496	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	16	hard_role_flip_135::B	-9.225973129272461	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	17	hard_role_flip_294::A	-9.300084114074707	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	18	hard_role_flip_416::A	-9.83353328704834	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	19	hard_role_flip_221::B	-9.983711242675781	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_018::q2	20	hard_role_flip_297::A	-10.184707641601562	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	1	hard_role_flip_019::A	-1.7617862224578857	helpful
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	2	hard_role_flip_145::B	-3.174530029296875	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	3	hard_role_flip_142::B	-3.6080121994018555	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	4	hard_role_flip_138::A	-3.802194833755493	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	5	hard_role_flip_142::A	-4.0571980476379395	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	6	hard_role_flip_145::A	-4.128065586090088	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	7	hard_role_flip_141::A	-4.587644100189209	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	8	hard_role_flip_143::B	-4.735326766967773	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	9	hard_role_flip_144::A	-5.1027913093566895	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	10	hard_role_flip_143::A	-5.527091026306152	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	11	hard_role_flip_141::B	-5.579103946685791	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	12	hard_role_flip_138::B	-5.598631858825684	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	13	hard_role_flip_139::A	-5.839696407318115	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	14	hard_role_flip_139::B	-5.883388519287109	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	15	hard_role_flip_144::B	-6.63792085647583	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	16	hard_role_flip_450::A	-6.751577854156494	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	17	hard_role_flip_146::B	-6.919412136077881	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	18	hard_role_flip_301::A	-6.920279502868652	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	19	hard_role_flip_146::A	-6.981570720672607	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q1	20	hard_role_flip_301::B	-7.0239691734313965	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	1	hard_role_flip_019::B	-5.135904788970947	helpful
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	2	hard_role_flip_143::A	-5.56193208694458	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	3	hard_role_flip_141::B	-5.6593403816223145	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	4	hard_role_flip_146::A	-6.116724967956543	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	5	hard_role_flip_139::B	-7.486230850219727	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	6	hard_role_flip_285::B	-8.443618774414062	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	7	hard_role_flip_447::B	-8.699647903442383	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	8	hard_role_flip_123::B	-8.834321975708008	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	9	hard_role_flip_222::A	-8.92837142944336	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	10	hard_role_flip_285::A	-9.26303482055664	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	11	hard_role_flip_150::A	-9.459235191345215	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	12	hard_role_flip_224::B	-9.736064910888672	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	13	hard_role_flip_266::A	-9.916994094848633	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	14	hard_role_flip_299::B	-10.115987777709961	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	15	hard_role_flip_488::A	-10.117523193359375	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	16	hard_role_flip_288::A	-10.710050582885742	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	17	hard_role_flip_227::B	-10.742012977600098	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	18	hard_role_flip_326::A	-10.776483535766602	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	19	hard_role_flip_226::A	-10.811970710754395	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_019::q2	20	hard_role_flip_220::A	-10.872684478759766	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	1	hard_role_flip_020::B	-0.06880144774913788	helpful
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	2	hard_role_flip_381::A	-4.67828369140625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	3	hard_role_flip_300::B	-4.920273780822754	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	4	hard_role_flip_354::B	-5.286320209503174	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	5	hard_role_flip_360::A	-6.241342544555664	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	6	hard_role_flip_327::A	-6.3538923263549805	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	7	hard_role_flip_147::A	-6.884808540344238	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	8	hard_role_flip_388::B	-6.902645111083984	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	9	hard_role_flip_199::A	-7.060438632965088	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	10	hard_role_flip_388::A	-7.113008499145508	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	11	hard_role_flip_046::A	-7.558354377746582	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	12	hard_role_flip_046::B	-7.91557502746582	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	13	hard_role_flip_385::A	-8.042980194091797	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	14	hard_role_flip_226::B	-8.50110149383545	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	15	hard_role_flip_382::A	-8.616008758544922	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	16	hard_role_flip_442::B	-8.622257232666016	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	17	hard_role_flip_334::B	-8.814796447753906	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	18	hard_role_flip_436::A	-9.476890563964844	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	19	hard_role_flip_328::A	-9.522473335266113	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q1	20	hard_role_flip_220::A	-9.702227592468262	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	1	hard_role_flip_020::A	4.201124668121338	helpful
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	2	hard_role_flip_148::B	-2.522474765777588	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	3	hard_role_flip_006::A	-3.703930377960205	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	4	hard_role_flip_153::A	-5.525881290435791	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	5	hard_role_flip_155::B	-5.626031875610352	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	6	hard_role_flip_149::A	-5.8568115234375	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	7	hard_role_flip_150::B	-6.081233501434326	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	8	hard_role_flip_153::B	-6.13510799407959	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	9	hard_role_flip_155::A	-6.228485107421875	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	10	hard_role_flip_148::A	-6.378214359283447	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	11	hard_role_flip_149::B	-6.402626991271973	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	12	hard_role_flip_152::A	-6.618023872375488	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	13	hard_role_flip_151::B	-6.6494317054748535	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	14	hard_role_flip_147::A	-6.659043312072754	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	15	hard_role_flip_154::A	-7.118988037109375	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	16	hard_role_flip_150::A	-7.1484904289245605	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	17	hard_role_flip_154::B	-7.331722259521484	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	18	hard_role_flip_235::B	-8.282909393310547	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	19	hard_role_flip_226::A	-9.412065505981445	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_020::q2	20	hard_role_flip_469::B	-9.643321990966797	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	1	hard_role_flip_021::A	1.1156513690948486	helpful
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	2	hard_role_flip_159::A	-0.5694255828857422	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	3	hard_role_flip_021::B	-1.1197503805160522	risk
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	4	hard_role_flip_159::B	-1.7093394994735718	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	5	hard_role_flip_163::B	-1.8256478309631348	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	6	hard_role_flip_156::A	-2.3478732109069824	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	7	hard_role_flip_163::A	-2.6166574954986572	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	8	hard_role_flip_160::A	-2.8458950519561768	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	9	hard_role_flip_160::B	-2.9931983947753906	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	10	hard_role_flip_156::B	-3.055260181427002	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	11	hard_role_flip_161::B	-3.1951324939727783	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	12	hard_role_flip_161::A	-3.686365842819214	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	13	hard_role_flip_162::A	-5.397251605987549	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	14	hard_role_flip_162::B	-5.746280670166016	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	15	hard_role_flip_164::B	-5.855299949645996	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	16	hard_role_flip_158::A	-6.108687400817871	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	17	hard_role_flip_158::B	-6.1869215965271	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	18	hard_role_flip_164::A	-6.233462810516357	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	19	hard_role_flip_091::B	-9.477109909057617	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q1	20	hard_role_flip_226::A	-9.752498626708984	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	1	hard_role_flip_021::B	0.6442452073097229	helpful
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	2	hard_role_flip_460::B	-4.514774799346924	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	3	hard_role_flip_433::A	-4.610882759094238	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	4	hard_role_flip_379::A	-4.878840923309326	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	5	hard_role_flip_325::A	-5.603329658508301	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	6	hard_role_flip_226::B	-5.608109474182129	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	7	hard_role_flip_460::A	-5.812351226806641	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	8	hard_role_flip_163::A	-5.826812744140625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	9	hard_role_flip_379::B	-5.869488716125488	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	10	hard_role_flip_388::B	-6.020364761352539	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	11	hard_role_flip_433::B	-6.243797302246094	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	12	hard_role_flip_279::B	-6.508790016174316	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	13	hard_role_flip_199::A	-6.525354385375977	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_021::q2	14	hard_role_flip_280::B	-6.681483268737793	unlabeled_candidate
