unit_id	stratum	difficulty_rung	domain	source_unit_id	query_case_count	blind_gate_status	oracle_gate_status	leakage_flag	role_flip	final_admission_status	judge_or_gate_surface	evidence_summary
core::sra_v2_2::theoremqa_299::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_299::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_300::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_300::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_301::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_301::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_302::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_302::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_303::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_303::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_304::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_304::poisoned_procedure_clause	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_305::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_305::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_306::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_306::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_307::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_307::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_308::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_308::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_309::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_309::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_310::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_310::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_311::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_311::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_312::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_312::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_313::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_313::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_314::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_314::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_315::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_315::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_316::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_316::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_317::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_317::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_318::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_318::poisoned_procedure_clause	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::theoremqa_319::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	theoremqa	sra_v2_2::theoremqa_319::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_000::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_000::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_001::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_001::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_002::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_002::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_003::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_003::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_004::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_004::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_005::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_005::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_006::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_006::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_007::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_007::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_008::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_008::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_009::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_009::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_010::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_010::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_011::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_011::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_012::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_012::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::sra_v2_2::toolqa_013::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	toolqa	sra_v2_2::toolqa_013::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::econ-detrending-correlation::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::econ-detrending-correlation::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::lab-unit-harmonization::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::lab-unit-harmonization::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::manufacturing-fjsp-optimization::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::manufacturing-fjsp-optimization::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::protein-expression-analysis::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::protein-expression-analysis::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::reserves-at-risk-calc::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::reserves-at-risk-calc::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::shock-analysis-demand::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::shock-analysis-demand::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::shock-analysis-supply::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::shock-analysis-supply::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::weighted-gdp-calc::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::weighted-gdp-calc::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::3d-scan-calc::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::3d-scan-calc::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::ada-bathroom-plan-repair::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::ada-bathroom-plan-repair::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::civ6-adjacency-optimizer::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::civ6-adjacency-optimizer::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::court-form-filling::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::court-form-filling::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::crystallographic-wyckoff-position-analysis::stale_api_reference	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::crystallographic-wyckoff-position-analysis::stale_api_reference	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::dapt-intrusion-detection::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::dapt-intrusion-detection::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::edit-pdf::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::edit-pdf::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::enterprise-information-search::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::enterprise-information-search::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::exceltable-in-ppt::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::exceltable-in-ppt::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::financial-modeling-qa::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::financial-modeling-qa::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::flood-risk-analysis::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::flood-risk-analysis::wrong_precondition	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::invoice-fraud-detection::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::invoice-fraud-detection::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::lake-warming-attribution::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::lake-warming-attribution::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::llm-prefix-cache-replay::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::llm-prefix-cache-replay::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::manufacturing-codebook-normalization::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::manufacturing-codebook-normalization::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::manufacturing-equipment-maintenance::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::manufacturing-equipment-maintenance::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::mars-clouds-clustering::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::mars-clouds-clustering::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::offer-letter-generator::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::offer-letter-generator::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::pptx-reference-formatting::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::pptx-reference-formatting::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::radar-vital-signs::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::radar-vital-signs::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::sales-pivot-analysis::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::sales-pivot-analysis::wrong_resource_pointer	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::threejs-structure-parser::stale_api_reference	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::threejs-structure-parser::stale_api_reference	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::skillsbench_v2_2::threejs-to-obj::stale_api_reference	core_marked_sibling	L0_CORE_MARKED_SIBLING	skillsbench	skillsbench_v2_2::threejs-to-obj::stale_api_reference	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::analytics-events::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::analytics-events::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::analyze-ci::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::analyze-ci::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::bash-defensive-patterns::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::bash-defensive-patterns::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::bazel-build-optimization::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::bazel-build-optimization::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::changelog-automation::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::changelog-automation::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::creating-financial-models::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::creating-financial-models::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::dbt-transformation-patterns::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::dbt-transformation-patterns::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::distributed-tracing::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::distributed-tracing::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::github-actions-templates::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::github-actions-templates::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::gitlab-ci-patterns::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::gitlab-ci-patterns::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::grafana-dashboards::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::grafana-dashboards::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::implementing-agent-modes::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::implementing-agent-modes::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::implementing-jsc-classes-zig::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::implementing-jsc-classes-zig::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::langsmith-fetch::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::langsmith-fetch::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::linkerd-patterns::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::linkerd-patterns::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::llm-evaluation::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::llm-evaluation::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
core::swe_skills_bench::nx-workspace-patterns::deterministic_oracle	core_marked_sibling	L0_CORE_MARKED_SIBLING	swe_skills_bench	swe_skills_bench::nx-workspace-patterns::deterministic_oracle	1	core_static_cue_clean_rebuilt	core_admission_carried_forward	none	no	core_admission_carried_forward	core release provenance	core marked-sibling admission evidence carried forward from the audited core source layer
