candidate_id	oracle_id	provenance_surface	domain	pattern_signature	query_1_expected_side	query_2_expected_side	query_1_target_mode	query_2_target_mode	skill_A_title	skill_B_title	skill_A_chars	skill_B_chars	length_ratio_max_over_min	heading_parity	title_purpose_static_cue_asymmetry	annotation_leak_terms	query_1_exact_title_anchor_A	query_1_exact_title_anchor_B	query_2_exact_title_anchor_A	query_2_exact_title_anchor_B	query_1_anchor_jaccard_A	query_1_anchor_jaccard_B	query_2_anchor_jaccard_A	query_2_anchor_jaccard_B	skill_A_sha256	skill_B_sha256	query_1_sha256	query_2_sha256
hard_role_flip_252	hard_oracle_205	full_naturalized_repair	cloud cost analysis	request form review || response transcript review	A	B	request form review	response transcript review	Cloud Cost Analysis - Request Form Review	Cloud Cost Analysis - Response Transcript Review	535	536	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	cac3bfccb525007457f3b7250ea74f343e5899486d9306c6e1a6f9384c370d7d	a0e79144fe2b8ebfc3d54d4e953c0c602ef57076981e0eb6e164a01f6024a433	ee3c5c0fded5b1e63124d40fed0e5eb344cbdaeb3f48a3ab7deed6ad5b62f019	16fd881ecbf0f3e4502c0aeb4da85e7f194e006561a92b54be9a7b738a9f4419
hard_role_flip_253	hard_oracle_206	full_naturalized_repair	cloud cost analysis	change memo procedure || inventory list procedure	B	A	inventory list procedure	change memo procedure	Cloud Cost Analysis - Change Memo Procedure	Cloud Cost Analysis - Inventory List Procedure	505	519	1.0277	yes			0	0	0	0	0.0	0.0	0.0588	0.0	0daa656357c86e96efbf3a24451da7a28e2817827c58097af39e899195655dad	2e1a344314dbb7d16d5bbba1c39b1fc11c082a2aceb00de02e40868a10ef30dc	a3abd999d58f546ff9b34fe6db13fa7ba4d09a773bd3c50048c7e35a3123f091	2492777502ed4ac9af81e2f2446524c74bf5acd1db32472f19885ab871e2adf5
hard_role_flip_254	hard_oracle_207	full_naturalized_repair	cloud cost analysis	guideline note || judgment table	A	B	judgment table	guideline note	Cloud Cost Analysis - Judgment Table Workflow	Cloud Cost Analysis - Guideline Note Workflow	552	527	1.0474	yes			0	0	0	0	0.0	0.0	0.0	0.0	39adf3249622ba0cf0748a69c294c88b162860e2e9a466c8332283068014d687	537159aaf81cdf5ab44cc1720aa6ebd68be10138aa1773f19dc87a30579d9e90	42f0363f5a14454c45fac76d8a9766f06592feeab9143bdf868c8c67ae851e1f	aa05b8eb01d48afc01b8fb39f0f116861e354dc917414a9e7ae33ef75d56a76b
hard_role_flip_255	hard_oracle_208	full_naturalized_repair	survey response analysis	review note procedure || row export procedure	B	A	row export procedure	review note procedure	Survey Response Analysis - Review Note Procedure	Survey Response Analysis - Row Export Procedure	535	530	1.0094	yes			0	0	0	0	0.0	0.0	0.037	0.0	e9bdf0bfe06646519d93ac3074403eb5720026998ca8bc161afa5640683371b9	850180a699e586ef79a419c6f3d622c3c6a4d6e6d461028a58d207fc6abfe11f	c839aed70d11b29a6ef74343ab7835dff2e61a1f640742a3388ec9ad75581fc0	b51026a2796241fec60334704f94d0e866c05c39b0c205308c2d6898b28b2f13
hard_role_flip_256	hard_oracle_209	full_naturalized_repair	survey response analysis	configuration sheet || runtime log	A	B	configuration sheet	runtime log	Survey Response Analysis - Configuration Sheet Workflow	Survey Response Analysis - Runtime Log Workflow	550	534	1.03	yes			0	0	0	0	0.0	0.0	0.0	0.0	983461a070317403bb7656a11476b3d5afc94525ae91a6eed8d09aed00c9d0dc	82f23d33e95dbea2713195ffdc2dfd28b84b44aa5c33bd72a57354269fc302a1	a3920ef756b3d63a9e092d2b018084db41394f19419eb98d30c4e46c6024028c	ec9d1fcdf47e1180d109405e5acd9eaea80f34ddad0b9e03e207bf79e54f06b4
hard_role_flip_257	hard_oracle_210	full_naturalized_repair	survey response analysis	observation trace review || source specification review	B	A	source specification review	observation trace review	Survey Response Analysis - Observation Trace Review	Survey Response Analysis - Source Specification Review	537	555	1.0335	yes			0	0	0	0	0.0	0.0	0.0	0.0	c670ba27fba7ec0cfff57e61a5c7220300fe7726dcfec01733bfbe1de5f63b9c	f8d19cbd28bdf3597830931e497c33cd59fc917de83123e93fa99e00848c1329	5211dea4da0d228acdb6c373ca4fe06d86ac4af8371aac09793216bbcc40d7bb	3cb77450115f61832e111d4a924f5ad83b144e44e58029f0ca9b2a5cd89500b0
hard_role_flip_258	hard_oracle_211	full_naturalized_repair	survey response analysis	case record procedure || policy rubric procedure	A	B	policy rubric procedure	case record procedure	Survey Response Analysis - Policy Rubric Procedure	Survey Response Analysis - Case Record Procedure	518	517	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	198121642f07b0f082ab270856c7955be1eac435788ca4619d6d34175197d3e0	438f690ddf2d14824541e7b3763ce41247d89198391e36d455bc58a836911327	d5a5f97439243f1a635eec0af52492a4e846462cd3c48826892e773a06e23b4b	af81e012d36fb24db86c0d8a6e224875e6828a0ba64d4278c1776d5d05e499bc
hard_role_flip_259	hard_oracle_212	full_naturalized_repair	survey response analysis	incident note || work plan	B	A	work plan	incident note	Survey Response Analysis - Incident Note Workflow	Survey Response Analysis - Work Plan Workflow	526	529	1.0057	yes			0	0	0	0	0.0	0.0625	0.0	0.0625	bfb6d99c5fc848019928fcf85b599888d94666dd70f592705e7ea350b5671612	2e05909f602a4d041d452642d69f573e336929081a85ebc379c29d459435bcd0	eb5dcd64a2779fceb472ee45457f074c343337f565e7087addeafa09c4d8c897	49bedde653f279917f331a623b0a823fc129fdac9499fe47375ba8569e77e376
hard_role_flip_260	hard_oracle_213	full_naturalized_repair	survey response analysis	calibration note review || measurement table review	A	B	measurement table review	calibration note review	Survey Response Analysis - Measurement Table Review	Survey Response Analysis - Calibration Note Review	528	542	1.0265	yes			0	0	0	0	0.0	0.0	0.0	0.0	a6762170d7989e8c2c2c6c02fc7a718136e5220890c4ddbd26989fd074c78cca	70d9c315acaba315c2f4e000eac642ec119ab7c3358b3e661dbe41ae4fed60da	5b65e444c2a57958fd7830d4fbbaa44419468b0741751378278625a528076db5	2bd0e1621c543b45e2ecef069958b95c8acc954d2e0f2f8a017ee82504b36df5
hard_role_flip_261	hard_oracle_214	full_naturalized_repair	survey response analysis	request form procedure || response transcript procedure	B	A	request form procedure	response transcript procedure	Survey Response Analysis - Response Transcript Procedure	Survey Response Analysis - Request Form Procedure	536	535	1.0019	yes			0	0	0	0	0.0476	0.0	0.0556	0.0	6e9f7f717ff944863f16e44cfec659a89fcac524862a4db721f6460bb5c9d529	1af52ae1989cb50dfc3f66b4313fcb6980e7bae1f6a6c81427c26193a0bc0a19	6f5e49ad4218967fd0c5170edc492a88f93268ff10b9c174a6d188360b74cebe	667f16248c0821c5ec7db3e321489646647e3f7e529cc6bcead50d57b69b6d44
hard_role_flip_262	hard_oracle_215	full_naturalized_repair	survey response analysis	change memo || inventory list	A	B	inventory list	change memo	Survey Response Analysis - Inventory List Workflow	Survey Response Analysis - Change Memo Workflow	534	515	1.0369	yes			0	0	0	0	0.0	0.0	0.0	0.0625	2d0bd9dfc1a68188d8b36458ed85bc8e8c0bad4d41dd99507693a27d1d3ba95e	4021c9b18b409ee479062fcadfc41c5f7458788d29e05b3d5d61ba2260ead79e	7132fac0c1ea44d6ee0c178f67b72c1a6cdff603a2baaa4770eee78a4a71f886	e5b0ec603958988d3594c2ffada8a087e82c7ea5c746de7ce229311369bc984a
hard_role_flip_263	hard_oracle_216	full_naturalized_repair	survey response analysis	guideline note review || judgment table review	B	A	judgment table review	guideline note review	Survey Response Analysis - Guideline Note Review	Survey Response Analysis - Judgment Table Review	520	545	1.0481	yes			0	0	0	0	0.0	0.0	0.0	0.0	16d747220820e56de29422fc353f303c085ded217f38353b90a0fecc622c4ee0	b0d8b1c676f2f2ba88dd10616095dfcb5b04b43fae3c995de38fb55d08fb36cd	0a6a4fba82225fb85958cfd1e378349aab19faa7c3998779c6acb5f29bf10f94	5bd216fb6e45b90b85b521294b4faf502478a14413263a4cd5640ac88bb0e349
hard_role_flip_264	hard_oracle_217	full_naturalized_repair	video moderation review	review note || row export	A	B	row export	review note	Video Moderation Review - Row Export Workflow	Video Moderation Review - Review Note Workflow	536	552	1.0299	yes			0	0	0	0	0.0	0.0385	0.0	0.04	86a297befb68ff86c1b6a75a34226cbde6c085326a3f7a54cc76b7c92da545c5	ccb721e0300037a9482379d1e449542174f9d2d70c30a0d4a84581adf852bdf8	b4cd0bf26a493ebef4c5df7f72d35be87e17b4eed3d50fa2872a6ad02025a4cc	aa2796373d6557a36056c6168ded2142ec322748722379fc7cf792d07637dab0
hard_role_flip_265	hard_oracle_218	full_naturalized_repair	video moderation review	configuration sheet review || runtime log review	B	A	configuration sheet review	runtime log review	Video Moderation Review - Runtime Log Review	Video Moderation Review - Configuration Sheet Review	550	558	1.0145	yes			0	0	0	0	0.0455	0.0455	0.0476	0.0476	8e56056058aa55f0e428a44d4fdefb8c260a3231a73f16f4c9cd7e5ca6e55e9f	f54a02d454093cfdec4ff80b74889c35a354305e52b1ec87c967dd01e172154c	fbec2b1a370305447ff264129fb7b8b4e415f71a9735e68c51621cf6ba1dddb2	7ce769dddd2b3f86809663bf8129781d4890b20877d9a2b31967faedb1319477
hard_role_flip_266	hard_oracle_219	full_naturalized_repair	video moderation review	observation trace procedure || source specification procedure	A	B	source specification procedure	observation trace procedure	Video Moderation Review - Source Specification Procedure	Video Moderation Review - Observation Trace Procedure	566	548	1.0328	yes			0	0	0	0	0.0	0.0	0.0	0.0	eff0181a6604fb5777e14bcb0b47c2c5f2f2c71855d4de9ac6000826426e16e2	b274e86015d530c793c2b0874159adb7501f078a1e7cfe1b227430a34a5d68be	ad14fc54109adda8998f307234af80df93937907d9f6c2f1c4b986e936e8045e	e7537de0aeba171e73ef77d9959930f020e0a51d0eb938783b14aab4e7f60ac3
hard_role_flip_267	hard_oracle_220	full_naturalized_repair	video moderation review	case record || policy rubric	B	A	policy rubric	case record	Video Moderation Review - Case Record Workflow	Video Moderation Review - Policy Rubric Workflow	524	537	1.0248	yes			0	0	0	0	0.0	0.0	0.0	0.0	e47e99d9226ee4ba86f925cced65fae36c42e64f9528c8de66f9a53441b7e979	fc1498fc3a244c0ddd2d52126df62b931a9b0b05f9bcee02709b2c18ac73d149	3ef272551a93bd838ba2232cd3328146b013c94913766e737829c4a36702afc5	de9a335c1b43707540fcac2a31ada3f27f4a7970e6a32c6fd6fddfd3181c9985
hard_role_flip_268	hard_oracle_221	full_naturalized_repair	video moderation review	incident note review || work plan review	A	B	work plan review	incident note review	Video Moderation Review - Work Plan Review	Video Moderation Review - Incident Note Review	535	526	1.0171	yes			0	0	0	0	0.125	0.0588	0.125	0.0588	b3c0e57c3277eb11e8483fe07e3340f34eed326f61ece125541d1886fd2c9c85	1a6f8d78ce41074afe1c7637a6dfa3d8cb0dd1b6864c6d5f7f6c8a356b6ae0c6	fb8ed4817094d11cf7bdc13ae6138f77bce1335d1e274dbde68f300853e7bf08	6c0aa517edb295d1e6754d01dec1e123cd9f748047ab2c0a25df312b8812bd60
hard_role_flip_269	hard_oracle_222	full_naturalized_repair	video moderation review	calibration note procedure || measurement table procedure	B	A	measurement table procedure	calibration note procedure	Video Moderation Review - Calibration Note Procedure	Video Moderation Review - Measurement Table Procedure	541	527	1.0266	yes			0	0	0	0	0.0	0.0	0.0	0.0	a1fa3e2b1fb893fc5fa1b02bc400bfad570a4d92174a945edb1b15a2a66c62a7	73f79d1120935e46b10a57f41ad691aaab6544e4f5ef85e19b8fe11de0b04af4	53b855e6d13e6574a9653b7f54de07f42ff7e2ceca987ac3b76b23f13c2cb897	5093327abb6f2598c25b0b0217ea995f3f4658d5a21e0e97628c3f21d4dd6012
hard_role_flip_270	hard_oracle_223	full_naturalized_repair	video moderation review	request form || response transcript	A	B	request form	response transcript	Video Moderation Review - Request Form Workflow	Video Moderation Review - Response Transcript Workflow	565	573	1.0142	yes			0	0	0	0	0.0	0.0	0.0	0.0	174bc4a7ec653901d79865a3b75bc4fce0035a4cd8a4abaa41ac3eab35e76f3a	7203f39ce14e8ae6ef4775eeedc04fe28d51988865ba48ffc9c2782b623780fe	d53d83b20728289adafecdc1730c27197a9e04b3f548aff077a44ad31161ee59	e07e1ef2ba034e8c647f20fb1e77cacf7cefadd7269e58e00fb040af431f0dc5
hard_role_flip_271	hard_oracle_224	full_naturalized_repair	video moderation review	change memo review || inventory list review	B	A	inventory list review	change memo review	Video Moderation Review - Change Memo Review	Video Moderation Review - Inventory List Review	519	533	1.027	yes			0	0	0	0	0.0667	0.0667	0.125	0.0588	066251d1174cb1a5bf12005ee6c5612f505255c49e0054f8157ec08bbdc1db98	e1ebe947ca011db433f2d76fe2cfee03a7253419ac84412a12c770856c9651be	19a8b32e378e2b77813c37883f9a216271ec2f2f0cb0737000342fc34c884685	3a3698ffedc5fe127ede82f7a491c3cddc8e422f54ad27bebfb784971684a386
hard_role_flip_272	hard_oracle_225	full_naturalized_repair	video moderation review	guideline note procedure || judgment table procedure	A	B	judgment table procedure	guideline note procedure	Video Moderation Review - Judgment Table Procedure	Video Moderation Review - Guideline Note Procedure	556	531	1.0471	yes			0	0	0	0	0.0	0.0	0.0	0.0	feefbc3a2868d89d049cf8485831f3c44a45b77da618f0da486093dfc6971e5f	acb0c2345dd48a00b7037ba0a0596027777cdf105327a2f6d7df9933b1c2f470	0c06c1e253b0d8a3019ac3fb486816a05174057cf4fb33d9e6ed1d7c21c373a0	f65e3b1e78b96f4711a58da1586fca54dbcb3769eae48f1ddfafa0c1ff5aface
hard_role_flip_273	hard_oracle_226	full_naturalized_repair	network capacity planning	review note review || row export review	B	A	row export review	review note review	Network Capacity Planning - Review Note Review	Network Capacity Planning - Row Export Review	551	546	1.0092	yes			0	0	0	0	0.0	0.0	0.0385	0.037	2310c35e848e5296ff125482a98f46fccbf45cc89179ff1f14788c15d63199b7	1929c4bee28bcddda6b45f863a956fda856dcf6dff886bd4c0ba53bcec40aec3	56b13b8247428b688126dcc826325c5f79205b72b16bd3f5dc169209f8ddc397	ee42b3216f22c80e53803db48ab883a98913853725d8bd7c8752b24b5f80a5df
hard_role_flip_274	hard_oracle_227	full_naturalized_repair	network capacity planning	configuration sheet procedure || runtime log procedure	A	B	configuration sheet procedure	runtime log procedure	Network Capacity Planning - Configuration Sheet Procedure	Network Capacity Planning - Runtime Log Procedure	554	546	1.0147	yes			0	0	0	0	0.0	0.0	0.0	0.0	49b1e8b958b9c251b6c1df5e9b794d0c5fd9acfedfd1ad90d250fe2868b1da20	f617a8e20c2cb203af9531e28fd2f44eab66a248477f3202063c17f89806f547	d52bebe92f2e60c2ad46ce6f4c138d768066b0d90f1a4c67fa0f36fa3cbcc9b5	f57619ae6c70dc7b920f7ada39c5381a667d0841cc7cea8389a0341d89543647
hard_role_flip_275	hard_oracle_228	full_naturalized_repair	network capacity planning	observation trace || source specification	B	A	source specification	observation trace	Network Capacity Planning - Observation Trace Workflow	Network Capacity Planning - Source Specification Workflow	565	586	1.0372	yes			0	0	0	0	0.0	0.0	0.0	0.0	73b3bd92e6a6133866922540809eb7828aa7dc0b198102229df70c5f7cb4c1a4	1d1a49090cf92be783fa87ed6dcd8e74f5ccaf9c74b97b27fd453239af18a3a6	b505c89843fdd1af3ea3b265cc7c766b80bf56c2f4fd70e524d7b6564babab75	c5df66cc466885abfa11a66ebe672676dff97d6e7b71e3c588a368893859f120
hard_role_flip_276	hard_oracle_229	full_naturalized_repair	network capacity planning	case record review || policy rubric review	A	B	policy rubric review	case record review	Network Capacity Planning - Policy Rubric Review	Network Capacity Planning - Case Record Review	534	533	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	8e5612b6aa435ad63d124cadfef510ac67c42dc3a10ab8cd72c23f06c418c203	7e3444436b4fc8d6740bb3bd86cd0230c9106fbb06bc7c9b1c50a98fc5f806b6	c9851ed83dfa7bfc30e696fc4abfe493095aa9dbe4c0fb0dd85f14a6b073b6ce	800fdec276c7dfeb1764a41189e926bf58a8651e4ce2a21e994989805b014ab3
hard_role_flip_277	hard_oracle_230	full_naturalized_repair	network capacity planning	incident note procedure || work plan procedure	B	A	work plan procedure	incident note procedure	Network Capacity Planning - Incident Note Procedure	Network Capacity Planning - Work Plan Procedure	528	537	1.017	yes			0	0	0	0	0.0	0.0588	0.0	0.0588	1d9c214a8267deb59143a0438bab48c52e50e8c354fea512a531f47ac4ee13e6	eed94aa061776d434f0cef9dffe158d58a4beca26f4555e5cdbdaa676d61ca20	d058d4aade12893bf0e50162a7a48c396af9bf3dc5a51320681515c364c3ca88	4e589e4694329a7e93e99e18b0ad6d6d0a3c299f51a001e8e16d4aebf99da693
hard_role_flip_278	hard_oracle_231	full_naturalized_repair	network capacity planning	calibration note || measurement table	A	B	measurement table	calibration note	Network Capacity Planning - Measurement Table Workflow	Network Capacity Planning - Calibration Note Workflow	546	563	1.0311	yes			0	0	0	0	0.0	0.0	0.0	0.0	5f7392769f8c145fc1138199ab21cf5ed4bbda69fe43fb937392b8c76d19c880	d1e72cccaabef89aae83f573c4bd368f76b765001cea76a293ae83ccca869aa5	d015bd6174e5ba4f44630de57d85b69c69142fd4b38f2bfa7de279f274972096	1889f0b82526c2374d02e70c6fc75929f6f6e69df938c3c3cebf6e3cf9befda1
hard_role_flip_279	hard_oracle_232	full_naturalized_repair	network capacity planning	request form review || response transcript review	B	A	request form review	response transcript review	Network Capacity Planning - Response Transcript Review	Network Capacity Planning - Request Form Review	558	557	1.0018	yes			0	0	0	0	0.0	0.0	0.0	0.0	7051c8644797b84aff5bd40d2ebf829bde89d463d95cc9005cf7998279009388	6ca8fbf8946f40ef1364a99b5734ebc644f26c88770d6fafb59f6a9913623fa4	69e8710fdc56dcf2c2e44644a5568831a1f813d3d92f1f07b81d49b1e33ff224	8dcfada6aa0d177e94b94165586aac46ca61818391281ed4953a159605ad42db
hard_role_flip_280	hard_oracle_233	full_naturalized_repair	network capacity planning	change memo procedure || inventory list procedure	A	B	inventory list procedure	change memo procedure	Network Capacity Planning - Inventory List Procedure	Network Capacity Planning - Change Memo Procedure	535	521	1.0269	yes			0	0	0	0	0.0	0.0	0.0	0.0588	286c07fc5426a983c49c9e5f4724e75fd658cce079af90e1ce71ca5205fa10ba	6398f30c5b5b1c9012b47b98075d3363cb0085c989a8e012c75b19054dd0a54d	222e70f4f122ab2f37c09f3280b93a939e6044581e70bcef5cd7c32d10d9b61e	fb12fdb03e3fe0b1ebd6f167c918fa5073786541d0d2a9a9cc2bc2ed97a2f97d
hard_role_flip_281	hard_oracle_234	full_naturalized_repair	network capacity planning	guideline note || judgment table	B	A	judgment table	guideline note	Network Capacity Planning - Guideline Note Workflow	Network Capacity Planning - Judgment Table Workflow	545	570	1.0459	yes			0	0	0	0	0.0	0.0	0.0	0.0	9e08e2dea504d3c17b7eecfae7ff94e9d1bf9258b5627be4a372d7f7de9f0968	938a3413317b41261fa4bba02ec5e07bc9780a091e0e7e63167d87ef7000f91c	539fd1d7b339ee06f8e4cdc67f375e0dd2ff7b0badfb36142578d2411605ae3e	4fa6f377ebfbfda2a8a6979b4d8e16a96a4b4916d0510172de1b445666fdf1ba
hard_role_flip_282	hard_oracle_235	full_naturalized_repair	HR compensation review	review note procedure || row export procedure	A	B	row export procedure	review note procedure	Hr Compensation Review - Row Export Procedure	Hr Compensation Review - Review Note Procedure	530	535	1.0094	yes			0	0	0	0	0.0	0.0385	0.0	0.04	facc5fd3af0929df629c7aa5aa2ae25794e998f34d81633740885b71d260b883	9c8a24ac5bf688ed1d62dbb6ca7e0389d99eb95549ef2180b9783c05a479e102	d7c179cd2bb0a603019d14e44a0584095f438b663b9407f8db9abe1b7cacf1f7	debbf9616214fc54ec456f6cf4566dae39ebfa37f2b67970fdf97f52c98f47cd
hard_role_flip_283	hard_oracle_236	full_naturalized_repair	HR compensation review	configuration sheet || runtime log	B	A	configuration sheet	runtime log	Hr Compensation Review - Runtime Log Workflow	Hr Compensation Review - Configuration Sheet Workflow	542	558	1.0295	yes			0	0	0	0	0.0	0.0	0.0	0.0	941add66b602358dc83456e04f6d1318b0b760fd4de8a8b21fb94aec5bcf5756	88388fef54340d9078ab94c35ab1bf4a33911f54def120e4ba762d3bbe5a698f	aeb9997ac813d3470b7a2ebddda9bef9df394325c562003eb55b4f5d3a69ba49	53a0fa7e57c66ba6ad9757d26787036324b99f65b9f4d00027c4bcaed9515d9c
hard_role_flip_284	hard_oracle_237	full_naturalized_repair	HR compensation review	observation trace review || source specification review	A	B	source specification review	observation trace review	Hr Compensation Review - Source Specification Review	Hr Compensation Review - Observation Trace Review	557	539	1.0334	yes			0	0	0	0	0.0526	0.0526	0.0588	0.0588	84cf26dc3c8166465a9471fe54bb3fc9707ea6b67b32a218baa1864a2e9c7d2b	e1e1e4bcba34023f77f357d9d29b64daa47afdd781b13991e6234822d50793b1	23f3d176612572b5ac1696db9c7dbaf8bf489e652b04cd42ae99f47d87335d0d	a214b09f264675caa28417f7500bfe3b6ef8e8e0366025b723825e9d794bddc6
hard_role_flip_285	hard_oracle_238	full_naturalized_repair	HR compensation review	case record procedure || policy rubric procedure	B	A	policy rubric procedure	case record procedure	Hr Compensation Review - Case Record Procedure	Hr Compensation Review - Policy Rubric Procedure	517	518	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	2eb62cda4288e4178fcd67ade57964185001ce7bdc1b9506d50e56bb22c8feff	da053f191e83c689ba429f9abf2ed521a5098e11f3f85b325d016bf9f8fc95f9	28aefc264b1ae0490e9c6b0c97e998ef24362a19bc2452e10dfcb10389260468	f459102050c70145e2bd170f325baf9d70879b088c88e9c13e284214dbeed251
hard_role_flip_286	hard_oracle_239	full_naturalized_repair	HR compensation review	incident note || work plan	A	B	work plan	incident note	Hr Compensation Review - Work Plan Workflow	Hr Compensation Review - Incident Note Workflow	533	526	1.0133	yes			0	0	0	0	0.0667	0.0	0.0667	0.0	b6a921417e8850e039047e45ac5bd034523145967ae384a09328079391f772d4	75356ca5e3e015faf84c2c98f627d88713872ea7e5111a71a945ab69998b47c1	0415c835a24016aaf9714c439c80dd8f28aa92cf106cd8d148c9c81392f6bcbe	d2b19e1d1404a2e5fa3e53aa62de80a1ecc38adac29b80a51ed491e4113e9698
hard_role_flip_287	hard_oracle_240	full_naturalized_repair	HR compensation review	calibration note review || measurement table review	B	A	measurement table review	calibration note review	Hr Compensation Review - Calibration Note Review	Hr Compensation Review - Measurement Table Review	540	526	1.0266	yes			0	0	0	0	0.0625	0.0625	0.05	0.05	6364b39dfc4d657a644d333aec8fd4bbaab75901df69c18c51ccc6940c329e26	7c56a7ba5222fb2cd8cacf876e5c3a7140ae2200526aa1d69c91fed0925934e4	bda3f14e1db4db3f02e5896fcf50337acc2fe15bbd512d776061d6bb0170b0e6	c86640de86010c9e7194a6d21dc31c985f2b6dc9387c3903bfac20ee878cc329
hard_role_flip_288	hard_oracle_241	full_naturalized_repair	HR compensation review	request form procedure || response transcript procedure	A	B	request form procedure	response transcript procedure	Hr Compensation Review - Request Form Procedure	Hr Compensation Review - Response Transcript Procedure	539	540	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	12dd01e46c8b8190a56b7e24ad0d0c21ab679acd5d0623c281b8f42db4d7c1ed	8743c85c67e830df7928aaa01b31f72722b8961a0125119079cc306a11bdfd4e	fe535db1a2e429396473fbed5426a61f373bebbfe20527abae73bac2f278aa00	961028ecb7f4e1cc9b0cb6f50fab890374e503719f8aacc6dba259f9fe8d4598
hard_role_flip_289	hard_oracle_242	full_naturalized_repair	HR compensation review	change memo || inventory list	B	A	inventory list	change memo	Hr Compensation Review - Change Memo Workflow	Hr Compensation Review - Inventory List Workflow	519	534	1.0289	yes			0	0	0	0	0.0	0.0	0.0667	0.0	d6d5c66b771827ae03512c3b2a96533666754c4fb0d127fde4d8c6eb7ad94139	34e5b8cfa8c0bbfc5332d52f3db96f1b6e1a8c6dfc0809f0b30005c9ca30f58b	0972d24e6640c452298a4e92f6b2982753746f0625fd539c1989ebbb2fbb68d4	27d5aecfaa415bf10f330ff3fe9f964e7f4023dc8c2340db2153fefb931ecfbb
hard_role_flip_290	hard_oracle_243	full_naturalized_repair	HR compensation review	guideline note review || judgment table review	A	B	judgment table review	guideline note review	Hr Compensation Review - Judgment Table Review	Hr Compensation Review - Guideline Note Review	547	522	1.0479	yes			0	0	0	0	0.0667	0.0667	0.0714	0.0714	f06e7534df642649e2c14aae93f082769c3c96628e7433ee3890db9feec10e0c	7da50f7148c7095928676debeaff384e286fde0e0ac91a66953b3ca978462465	a933c3902aadce3500d7495243cd240f6f73bcf8df0eb75f3fa0c082d1071a1e	2d916bfebf435603857303b58ebddd59c356d053f4fba37a0e160fb270909d39
hard_role_flip_291	hard_oracle_244	full_naturalized_repair	insurance claim triage	review note || row export	B	A	row export	review note	Insurance Claim Triage - Review Note Workflow	Insurance Claim Triage - Row Export Workflow	544	531	1.0245	yes			0	0	0	0	0.0	0.0	0.0385	0.0	13c722fab2f0bac1d9b50dce0108b4a960efcc7844fdce9b9e416ea2829aa379	030c2363d0d2865da3debb22318dee0d1d05b944e4cd0b14678661a85d06df6a	66f5dbd50da2f3b787dda24b8976161a948b3b985678b5144669edf6490f3d7a	f3003a6003395f73f452bef5416a2aedf19042c195a1036024097d14b1abcb59
hard_role_flip_292	hard_oracle_245	full_naturalized_repair	insurance claim triage	configuration sheet review || runtime log review	A	B	configuration sheet review	runtime log review	Insurance Claim Triage - Configuration Sheet Review	Insurance Claim Triage - Runtime Log Review	549	541	1.0148	yes			0	0	0	0	0.0	0.0	0.0	0.0	758d57693ce635accf46fa3ee84a1220d09e11ec0920ff292956ddb974cb5290	50a1b2b4ffe9928ba9d959ed3023400e22fa7abc2be1df4e58e0969ef4384f25	dfeee8a6e734472731c5ac25d2ddfd78a2a95fec4413ea1a704f7120009757bd	26c1f6078bf8a4a121502a1e767c32e5f2a609ca21bfd69f9219d3e5437df667
hard_role_flip_293	hard_oracle_246	full_naturalized_repair	insurance claim triage	observation trace procedure || source specification procedure	B	A	source specification procedure	observation trace procedure	Insurance Claim Triage - Observation Trace Procedure	Insurance Claim Triage - Source Specification Procedure	540	558	1.0333	yes			0	0	0	0	0.0	0.0	0.0	0.0	073439a7cb18418e7f41f5f2816529d15965019f49fba9eb4c8278dffcc5fa93	f6c311df96b770d286549bdffb64a3abdb4074d9a860e12c991415a3cb88774e	18c1fce5f2b902e717bfdd4d09283aa8d832664e5a55974112de9e3c228f6659	e2ad4f3dd61525498262c375724b69fe9b7b729b13fff90daebdcbc83425ed7a
hard_role_flip_294	hard_oracle_247	full_naturalized_repair	insurance claim triage	case record || policy rubric	A	B	policy rubric	case record	Insurance Claim Triage - Policy Rubric Workflow	Insurance Claim Triage - Case Record Workflow	529	519	1.0193	yes			0	0	0	0	0.0	0.0	0.0	0.0	626cd8a750b945dd30a9843b74e19f7ffb47d5506db83f8605d055c49edec272	75da1a8f4d5747eecc5ed71161f648b6355548d0b13f896ef2a2286c0095b5b6	b57846fd1868b3a3f37f30078c5f103fb59123d9f900ccd9344163a3f4bd4bdb	f817008313ca6a671d2af681f6f784cf71a9b66117c3c16dc325ee258029dac2
hard_role_flip_295	hard_oracle_248	full_naturalized_repair	insurance claim triage	incident note review || work plan review	B	A	work plan review	incident note review	Insurance Claim Triage - Incident Note Review	Insurance Claim Triage - Work Plan Review	520	529	1.0173	yes			0	0	0	0	0.0	0.0588	0.0	0.0588	e51d7ddc234613ae9d1f4471a5ac34ba781e09605d527bfb29de53f52e7386fb	8e652e152ef6279c68c47a13d4215fa0d16efaabdcffaab1304a35d4b313fbe5	2686be1a28ec201dd23557e4ff567615ac67a0fa376e49334342c36abf4bd559	797e588ccdccdca0e66424757080a987b0c6773423b99227300b86c601a19559
